X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	sparse_feat	int_feat	target
0.0063945651900831	18086.92567236676	305480127.787494	137.84331300289372	0.0006169428660527	32260.5425368229	9979191.029982176	3.825966718304503	0.0051633408415058	104337.32851172674	3430305.8140403214	24.167463342072438	0.1382028976425645	4091.89795610862	18128987.24650522	98.94458452347486	0.0134638570524503	5338.8982415792025	35978500.42449245	161.39198259625778	0.1259789759155837	714929.1088841651	64038851.75058498	816.3821199801893	0.1064912885775666	23050.91091402651	6266480.842618945	702.8190986634781	0.1190091274941846	0.0	3.0	16818.608487668924
0.2949307843803571	67250.51792485555	1445306.414708104	55.90911577229433	0.327320194569536	167736.9192506445	2889682.006538169	2.543145696406581	0.0547879975479591	111907.91389086736	624767.1396874123	14.099794400272192	0.2027223222782205	11769.040551189168	48732583.40449005	12.71200063400373	0.0774817799780831	162030.68191104807	1365639.0939107228	2846.440634668047	0.0175519670845853	81140.16260333337	7039223.646334976	15.032033410323915	0.0549378148064788	44135.88998647042	14639259.36166107	1389.8329275406363	2.6214427729052243	0.0	7.0	11107.627301976869
0.084689861298495	897.3427279921955	11954848.475075183	1372.2420835299831	0.5843967796991992	245042.9641001013	8098221.092978295	2191.18898065743	0.1008255249310636	281627.4426549908	14206525.653688673	610.6126195885339	2.836212256927034	10080.064383184848	22970088.7882556	1954.1817652540703	0.1137489323826376	1057.2068065351964	1078610606.2200243	58.00162754803483	0.2038760277229908	149819.0520002401	4394822.306738408	19.77194816007918	0.2465277574792138	411.17437317898407	8344500.951847097	242.27594100039812	0.0864958301441341	0.0	2.0	26676.87027306484
0.0052038660753636	1190.9416782933222	5044508.271388626	60.75014906539719	0.0842953281709669	1332.9280758440052	395474.1682226636	191.1630566587773	0.1913179733234739	51423.04356824534	75753976.83647837	325.28969139884214	0.1866686781967416	85577.89639140047	256091010.34419832	38.34589737577903	0.6926475908349238	4259.115598510347	22999758.81491129	1260.267653717735	0.0858554042089348	2210.5938291692614	5923875.790272491	22.06303474017919	0.0173150214161282	165763.43856038255	43041147.50200686	35.19459678072862	0.0207224339494673	0.0	6.0	17350.365794125093
0.0833714116379722	3985.665197605984	243704800.1675236	895.2061134895997	0.1849151510074814	115186.3480786413	573080.8209216425	12.718815632163473	0.3834117683002274	64617.67748426196	25951515.262286864	3.4370400480736825	0.0177312913448811	34144.4017029361	1901426143.599884	1695.6566181116789	3.4793772198550843	29278.859926148056	28858277.54919962	18.784443717923867	0.9958972664232132	12820.577559540425	59316034.0367507	157.80699027666935	0.2593651331778968	12452.96409393952	23258352.21672286	1096.8010823692302	0.0117934104831903	0.0	12.0	45693.810241536514
0.1004304350608155	372510.0479631224	7332399.78605732	1460.3943681405567	0.4403968154768692	76755.80954984332	35242045.96518221	368.21383450955614	0.0015163184272915	9240.4418531734	3936052.620562532	1884.2924533131768	0.0200183780804503	8472.74106259959	73636906.88411061	270.94904696285096	0.2073928827177929	136429.5479776456	24967655.3437676	49.90551043361012	0.0111057310664189	39284.04261516459	3181034.2618566453	91.62668698315728	1.282689576301331	9534.03118188237	6104016.419135957	84.84028026837927	0.0895456957041067	0.0	3.0	11945.229414367504
0.2220682231762674	194612.93018011228	7884208.38738843	83.04589962958535	0.0032833140521431	122700.07888497924	12724934.25023559	52428.803916307246	0.065952488822671	17717.824483696277	44275205.01824791	16.382276578480283	0.3040205895082972	15906.65811776966	8085226.663105838	1548.7569454510192	0.0243492869121712	25718.72004521069	272256187.75823766	36.116740661599216	0.081959730454059	1616508.788585425	38328626.19790854	53.92558532882915	0.7389642326808599	4764.667732495203	648938.750895906	2309.3650382871065	0.0163443369223276	0.0	2.0	16127.294455003648
2.9259979465814108	14865.792881072151	5892488.455272328	47.541746583941126	3.629149205188721	3990.9298301555536	96173400.03007416	155.024694895701	0.6183931547055534	2876.632455942609	7626108.705798636	141.40596821416048	0.041983083555425	180523.91205450927	3218124.2143129176	46.80245771299247	2.2471096002565467	152515.9804810369	355445684.60788405	3.265633174652678	0.2217266901764704	17778.28122260492	4825667.842249652	283.984250237814	0.0780318080673214	20519.98817040964	13375313776.654402	279.8521780585109	0.3043758225346504	0.0	7.0	389647.1711003374
0.1179343751610949	4665.442802559671	17296446.949113674	425.81044777365815	0.5135122694972563	4771.2971750521965	4091517.5260470314	109.59404744224427	1.323169175195495	5307.862737217489	3777249.127372187	16.42241939906064	0.4096062647319101	8287.98983284944	1986664.8877238457	30.15289885748703	0.565752925630765	19794.537032050637	3892026.472326382	468.09898944141753	1.1760920953872058	55132.80550856739	22441578.432552107	4249.612621365213	2.097821855965813	16819.56546167756	111715147.46927088	545.9156039941445	0.0510394198265018	0.0	6.0	13813.52555298743
0.2705889271764736	152573.9209847382	3908666.976262968	7084.782319368593	0.0237716619028387	55354.76020917783	3834705.14671364	58.44894248518245	0.7691284875449936	9766.696126692872	711157.9391930681	30.04477379210548	0.6285323039697099	32863.88722024235	63342006.95575493	44.46267740771901	0.0178157666427948	2885.8102837017304	3309226.5897199307	135.14271233294085	0.0139023054956249	124991.80688975636	41633462.55348781	26.330673877552623	0.0997657651078726	2519.308872108744	11009861.288563982	27.948176649651483	10.77163194193488	0.0	10.0	12130.632320810537
0.0282921727384594	11335.503477538992	31942243.291903254	756.9306261094	0.2162455413346602	149221.10984034746	12699220.57828354	3273.083478525892	24.434260505359106	17160.896097693585	31438031.93162845	22.63129166284072	0.105352111403785	21229.918252720545	60003971.50196963	98.5590344925599	0.660475956071165	7007.30484838907	111632660.79774682	340.2578794341796	0.3109283335427781	5911.398428185159	12550591.941686315	70.25433833444977	0.8436239039943365	986.7691419488796	3612996.155856164	1658.5420655247133	0.2159757037930567	0.0	1.0	14019.77913987104
0.0266248600391301	15680.06521020299	66576697.62929602	133.4725736819414	0.0679127277638019	22286.19323151196	59846332.30015825	16.210083068177816	0.2499628506474618	206953.99972943324	46746006.68386548	166.58543373286568	0.5335085054747657	36686.4625517127	66994942.08854287	2.591240654068048	0.0066398391093385	110727.60828688716	731145.0257163646	331.3175468191716	0.0733982936397516	2023.9203862886504	29865812.19320201	221.8645382199209	10.103986260210522	4253.714060648542	264445491.0687048	300.31917590215767	0.0395654489803679	0.0	11.0	21518.82852326998
0.0255084961927656	990905.6532562705	71103996.21764392	143.26194039782672	4.467939958268308	2344.86976090007	1904092.544919819	23.73891930104606	6.348292300464701	84324.34472340981	2903458.447533408	37.21022957906195	0.2614667907656667	1537.5173584580905	10394035.634946285	20.36071200960853	0.1292715887360211	75833.7855068389	484582304.3878926	6.484471121103412	0.4927130451547201	57571.27364027393	9337463.437221317	45.36844092911407	0.0452643604090017	364.7250986657576	70478813.62760763	32.17912292891329	0.0052726972992867	0.0	8.0	20213.2146848798
2.825337275329971	18993.11266706855	50650388.17931601	31.15778158634264	0.1613219422807913	19640.06903773344	11204929.902459834	142.07603986166487	0.1910312324272678	38841.47166660393	153799682.6743128	1.5982422262202172	1.3767418773845257	484.7115410871402	27520757.801547337	16502.347758770105	0.1363083260642768	21273.308946730784	7979657.407626535	563.7014089374103	0.3062546989585915	3839.416559584759	11807191.519492071	15.849326264457847	0.1169933572488812	6415.202300887584	19501605.7861579	35.879719007796176	0.0966539061087762	0.0	11.0	15855.6950574433
0.0657408753609568	36844.4156385808	32175636.139105093	104.23452699260166	0.0748558023714938	272.0332812619513	17618622.151215542	75.39601693645155	0.2443251118671635	39646.134589617504	177603164.95560122	21.95225345549676	0.0111566495346524	4709.0276583726445	3408350.387423724	28.479395205815827	2.669944278595146	19970.309590416477	766781459.8364354	147.50456935093814	0.014242737132416	2947.8194826343542	115160361.0674599	15.368139858852327	0.4529371112250036	7271.116446235303	2311192.815661092	2375.6811237415127	0.045735185604515	0.0	11.0	28917.709201719845
0.0114341052808591	4520.522611034176	94766929.91054396	416.8991746562479	1.5311629899143204	15244.425084422775	3792005.2888443815	2499.566424851388	0.1628366278200826	1746.1737529339648	389720659.9172739	169.9194973014708	1.0524473275824922	26804.44519354193	104677303.7984824	539.0885612911712	0.0810278065348343	7179.799344561337	61788148.11925498	186.9647336888021	0.1466039643196808	6237.771244043775	8687961.774658522	7.255089770225451	0.4111882023573922	4130.573663544102	18464089.21242316	130.55179928523663	0.2203600585966207	0.0	5.0	24393.089223125
16.513545820050325	473767.0641641068	69565289.52224179	74.73357008901732	0.2036653597937175	325.42143402799485	95489255.049555	0.8958250600306934	0.0816647336687847	325020.9736755744	62731559.60013636	6.9599373837419165	0.0101694589224877	4493.103307273644	17359961.200114325	856.7118654219757	0.4968440603482615	1785.8714218170485	51156050.86470698	633.1288962323753	0.3942717293357068	2108609.917137758	63437351.321472295	1028.2832384839155	6.321531062635043	81259.61178496153	4929825.290334859	1781.8469942329405	0.0665006405774581	0.0	12.0	15881.649831943849
0.089099888224423	1757.6281737995273	11850672.23873602	222.79513126004775	0.0079554390697575	93724.60648681207	6357192.915210381	831.1677853216142	0.1452069659203536	26892.52300537496	3645583.689169319	74.49778760512815	0.535973246577763	11409.181631755722	1628186.5925672022	185.51729461074552	0.3209707616171929	231178.9205037872	148787846.79890665	130.4159433916644	0.0496664507857124	9400.962787965234	5206708.510246235	408.4307802738041	1.1919313399238696	177165.37627444832	6507803.543716407	53.300579374147	0.0640209997659585	0.0	7.0	12508.14434596685
