X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	target
311752.0504239168	274328.05623298127	166526.28300554896	157449.53324329355	64349.1108209849	-329852.3633207527	-2225.95855517773	-144663.94054635108	289011.5583372132	47723.19869670114	5148089.159298355
-37466.31710905959	70290.62337401095	330759.81731306924	143774.6591729454	16233.891028567537	170711.60160443725	27793.689359935663	272737.4992553249	-2993.1415311235787	-250039.9381438669	4478084.840501323
-10933.22833133283	177670.2368209579	-458023.5325310835	210389.3009701729	-278837.468854411	-153324.16507938548	-210906.10338887238	155501.6490272476	63795.07930096482	9089.957398608882	-3373880.692883291
-60659.98721664342	99078.63840459063	324709.05873033183	-399215.45446092443	333643.4177955508	-172099.47681127288	56672.744473526516	-461901.761407751	-126571.6185653848	256265.79233572978	-1401943.2411979064
-171795.33635848766	-235251.7548212548	194175.6430642638	375822.28852797445	-164452.79476226703	37385.49549321347	370720.9108341722	-123950.89725593904	-154436.2038155768	-45193.11799938265	-143275.12753294097
91207.17241760205	186679.9615466337	32335.476678022394	104162.28405086219	-28409.459298361413	-244336.91957329583	-14767.80230337196	-168166.08063176746	-145436.25476215562	-180257.654732195	-1363374.9575830742
-143830.72747907072	-124382.37295871691	-120555.91359221056	-21467.43429522763	-166953.68851912412	-185995.6194260387	-515760.32567429595	109360.09637953834	-28711.900608910702	150927.91939227935	-4546004.764858754
92670.900067736	-218934.92453016207	-353148.81089747185	-302879.4701108459	-379900.1230308964	-467857.8750220894	43044.65563713788	-249301.74231877754	326210.0004305123	32354.484702300324	-7778431.868124198
-103285.35553236157	192768.46904495038	-117789.3695252915	316394.21304333507	-130307.06018092507	-196365.6451743629	-53104.863236755664	-122082.41137876845	128821.28254292451	154829.50439789207	-650964.5012307245
133539.21957254657	260151.43015889695	-191642.32934313017	327842.7528853753	141741.45721313288	231408.09097591185	188183.40427808242	423778.63976570085	-150432.25090373668	4614.525801502635	5856189.530216503
327595.19261910877	-227085.3709946906	212886.36479914217	172094.1812010047	-249233.30636320173	-343946.19347945636	95505.23049834507	-229203.5415356135	-177697.15775653717	-166682.20458175652	-1140052.865025464
-106717.80583995863	-426901.4197558017	161324.8343320867	56105.021502234245	194079.55045359037	500272.0327201849	-155168.2971620648	-180375.75449593397	164098.99360299826	-288386.0603183489	3226546.7354935715
-49725.17596695447	148560.67393097407	-83375.31923163435	66986.24581164385	-62518.820111781846	243102.43673587585	-154593.49456201654	-159265.24395869448	-220381.83321594377	-141739.66367574982	-2430183.4498760724
-224438.3920248538	-11615.838715586902	-82299.37493838299	-173288.031439015	2670.4866127584914	678.4123107420864	-274782.6397396089	-28213.537866165047	225211.4527844267	21182.318780532365	-2457423.616135795
-101582.48584385477	221791.43390299095	-288123.29645220155	392444.41583412094	-441110.60097429034	206795.56191513172	171862.64553450403	-134511.62533135418	28191.866628564734	218016.04888019626	-2487133.4852967383
172831.78400885875	214410.17224457485	-287672.62490026857	17835.645848879773	245447.7078181849	-108669.34658721792	23751.753433284815	-244068.67467729686	-193125.0745664606	-126635.01465030627	-791875.5936624131
284659.53317535244	-76540.69733176773	6811.11562767205	127083.00602329196	-272568.72982327454	103521.92617771916	138687.95138774058	301710.5377840178	-259616.62222203743	359828.1387544064	1435272.2914676068
