X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	target
83.22730625056771	1088.7075391469075	2256.6145274705164	10812.774036233075	92.84631217439188	1944.953526086989	34955.06138026675	1774.4622979033352	6452.281042304137	5564.008107377664	24202.835682883397	132.0033479955172	35.207600382726554	571.8010763733522	8.716923485503873	22289.070418756502	1479.3194039547009	307.2851925553072	1227.7017282608954	-11744.32262037259
617.3012233488113	1206.2005201555858	390.7279911564649	1964.3721200785444	31.049718401589946	255.0116544201151	684.3595104349296	15.665780456839451	24241.192337947174	113.55486063169909	554.3420141741374	7117.4548906756645	2032.42874330496	63.94617890094954	2434.3432011617792	3393.671342393215	13677.03631565313	1637.6268432661232	1943.9137882206687	-99352.81642711964
5031.128965505933	49.7852958329532	139.33004720479462	485.3649290888353	177.41739353900917	152.39654708530537	773.7968421361612	26.25294537888119	173.41094882884846	7013.074138867272	130.25325592569163	47.85748668199744	158.62645886133106	2500.193523031898	419.6982700510216	749.2085769852026	141.45640752915568	22.7409027853194	6939.418533275621	-46861.651233204
200.47436456674168	2155.0058028910053	239.4746024558225	183.057588845439	2775.674920665341	858.6876161093335	14663.82074675196	838.3898880888459	179.88111253406143	661.0967648586145	1876.727555396176	16833.709770302514	216.8170474005382	19.001742580682706	1500.7309850472202	417.81279010311255	10.679529202739635	758.3092704109532	18059.83660461336	-11494.555133281654
2170.264684625638	38283.90070714729	458.9615228490427	847.0641268884594	182.9422206458416	4015.384963582165	10909.470727985788	46962.3647209625	3198.0945450216864	7309.006629157688	701.6714732638621	3419.244344814028	261.4104420798408	729.8439157561421	881.6760713856953	938.29629513364	146.781975073575	345.055196724465	1205.866252929506	-79954.93931405008
1695.882892801494	574.6758237826593	2469.097348521896	7.226338759062627	3140.5827538371664	6653.1636067166055	51.159628711509264	818.3551087913044	17915.288054166365	49455.10074779448	657.1804996254369	5509.480319576554	9743.55718568845	1291.192212311439	8123.15599660646	1768.4793683062642	283.9846823972841	211.03423763164852	1855.1127800047009	-288772.5571781464
1160.6427213305624	1287.5702591314175	4694.73966752432	3.720207858261013	1583.619394943806	92.09208052775504	18492.74191133	290.5923314876278	1297.1588617831742	84.87987752356622	13782.610420837886	4060.457904938741	1700.7421640004677	114.65015952889918	132.75720710997322	2972.6838864014285	32.92032620914483	1742.1752461251012	32.585707603733425	-43758.08473553555
22.95946679300993	1158.3868006382206	234.97207789549643	5284.853429167036	1712.2455910782314	2285.097837303399	1097.9305521507415	582.4183532769665	204.9682420923636	162.98040991744173	1857.4219090041413	3623.485944705134	11.687702275155534	213.99681030546668	24748.601493400514	4957.840118226762	2787.592222123202	205.86282016166243	1031.0873354774535	-9126.278052696258
216.84765016574755	16240.704640711085	2463.17027662648	18.71824643318998	1644.8694028976306	9484.715085893864	8283.023038838639	5099.190594912931	61.70788691849865	2209.042214286514	897.0807573730409	3806.051563273086	102.45075640459088	103.1004381252466	618.2440554692178	299.1602934288406	217.0340899923035	12.872513015162443	27098.158700557527	-60060.5101029111
189.1728803574472	1322.2713565755123	72.10886257508224	16855.888697317663	8210.518701153094	182.66559429656948	192.6057245802509	49.48364529812122	3943.165139294363	227.89852757615697	1093.7505829002075	39.81704908605695	1648.2382475249906	1840.5943371854223	430.1846922066012	2799.227858449577	632.7949352970065	1019.090466262906	12300.228349473606	-103208.00972173948
308.06148593170565	1551.168493000178	10350.30704610899	3285.678612998614	144.02705088651524	388.5146876179113	3970.0514463426334	116.91684866617256	3304.371540759742	116.11502667892758	3040.7490197952125	9036.020254385938	622.1144694385024	822.5801107040847	3364.4427551507856	780.6059028949229	447.3239245168969	687.0685939830682	418.059711185366	-96950.969618616
263.99063347689804	1237.0039735439598	3069.5997099622305	643.5135783288375	2715.718580639151	10886.876428237523	3070.132300752177	107.0972911642538	7140.356989005978	111.98005116371765	205.67340738012425	2266.9243119171488	1568.2758943397168	48.85351538085766	289.52684565255856	564.0848983307261	49.45448968242125	4817.988224980203	10600.497312171878	-81019.80023576976
18610.88635753081	158.42916366788054	1499.4910062338288	1766.1715520619284	307.6083476262557	8.384781536623159	39.0143802130868	5.509389208560252	26544.607781097977	5866.377711518516	8179.321888355081	8243.27712806521	176.879652118893	57869.64734536867	1216.3138201021343	1642.4980387351031	1185.6552111134547	2772.748442023341	37266.50199544562	-477207.7679930939
565.2701356267913	233.31221262482413	372.21240073317153	5923.787805613616	70325.73071691471	17930.459301707917	127.44084267855952	23.64943023152031	112.29786245721716	2247.3806431088865	4.796418833603461	357.08409972789786	9311.280299958058	4125.508233423985	225.0132266549376	797.6086031471783	400.9808055831272	4738.403208397253	886.8204076784173	-305988.1004043317
143.51971581511378	1008.7854909409076	18373.934907115618	4324.961857191586	2318.715001228923	410.8352422771613	1411.1158475248887	2205.644901155454	1133.413832053316	562.5558323316858	20518.712893604326	1665.2966969272836	176.25032238409915	1507.693202476714	4336.427445742105	251.635125711534	87.01633690986833	446.1215415172457	6374.844177471841	-178165.50074963146
75.47912629316598	638.9664058611947	1931.5583198623367	123.43088499180064	148.9077956565349	1238.6210738143327	50.36686694518386	1803.0755809670663	4569.485047200223	572.2664541144251	669.7816158669219	161.0358464229217	260.21083751285704	387.8290723593393	329.2273255242091	34472.60991386989	4.729937014522823	119.23165881647402	11142.252278020216	105776.47364229952
3332.0720544248848	4647.7138928133145	626.2529723826253	162.69273963635516	11378.529509926571	1180.9697780170634	14599.07164112637	4.198727353255414	1484.8176036989162	73.47815907551157	1711.3277896793552	4827.177228411577	18088.80126345057	89.46844404541031	217.67634614618572	1569.3242276102187	19.161979362248992	5166.901515802501	2241.425705338814	-83808.14980681502
135.32125985380233	100.98945635470623	869.8029123902198	25.364943295864386	728.3399897325993	423.7642888995512	12.427848959517291	1124.5406238503656	845.9672720285902	18259.63393449418	2774.037389411872	5042.15978486548	6032.265517010565	445.1830369244626	621.0244943109843	79.89316361928225	1536.0379197179775	545.8550532985988	343.60103446995964	-104986.81639561502
11016.89674377786	5229.0650834295175	6534.813705898432	22.898434903460423	127.31032316373172	2.795646388059666	357.3608856807129	2635.4064208490267	3429.3735535718915	1103.041245436214	1723.3208304194536	292.39036158848734	841.0223998887251	2675.642292663661	25.013695824420303	3461.317793133608	831.4887673856714	318.6894432199482	10478.12100128421	-104940.49747949776
