X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	target
1.0026065996780533	0.9924524460950493	0.9940535475205869	0.9918334555970959	1.9923028336505437	2.0094739608637693	1.9944345565092758	15.994390718461544	16.006228517286566	15.995885981086506	1468.63549406166	2053.964689267592	157292.84779028842
1.0071149128718913	1.001255593789726	0.9984960299752691	0.9945495895574701	2.004307639886917	1.9937479256270252	2.0026204489041266	16.00663958204196	16.005732119574255	15.993773641884344	1088.169839181964	3756.2199000813844	221402.2680893936
1.002282464964509	0.991333901187845	0.9937190417652809	1.0086243225443852	2.003950415192805	2.0072413871444548	2.0035274728747132	16.007318644856518	16.004482890764336	15.999643778169746	2474.419474214968	1164.6622229078102	178962.37736834772
0.9972209681137824	0.9953431518170789	1.0089112638497777	0.9965250376855945	2.001711923196544	2.008546304477352	2.0038249174913974	16.002303296719642	16.007741463852764	15.992366849032399	3297.0872077943145	3970.8580284026657	299523.3488810312
0.9951704235671638	0.991227922889854	0.9902137701265843	0.9928088470757486	1.9995353756256757	2.002179292368656	2.001676928332109	16.005696839107195	16.00848725149143	16.000513028136048	2202.419659686604	4915.381950725316	288533.76593996584
1.007291961427607	1.0050122652384734	0.9917446537680822	0.9953398913846381	2.0052396380704676	1.995291727183109	2.0040898732159897	16.008181756965183	16.002241028010012	16.00188452371921	2083.620040682753	3934.3124702923337	284796.6108078814
0.9971442070912384	0.9942342992209877	0.9911518104882595	0.9946205883054787	2.0015696248800965	2.0086824830012575	2.0064290184199183	16.000493099852818	16.00583889991269	15.995594333875452	3355.2811462784925	1570.0891023926063	227171.47924830994
0.9980974101327645	0.994672225324109	1.0082591143725594	1.0094997923235016	1.9951290543227316	1.9955452898391748	2.0000089213904335	15.993056103202438	16.009107256163087	15.994467978706952	3552.858268460061	3423.2315680823795	307613.5460508889
0.9984680799983099	1.0058534402768187	0.9909091112275759	1.0008029100808766	2.0073836076399973	2.0075227296690077	2.0031213593592314	15.998109467999098	15.997893861823004	16.00477885984097	2340.01988921396	2998.3236110642233	252483.20314787686
0.9981274062354482	1.0073807705687066	0.9987061567093429	1.0035604865124284	1.994850959534717	1.994464077271618	2.002912060825377	15.992438530916925	15.996163912225708	16.005342509277284	1141.9134960732688	2042.848999840002	142911.8989096169
1.0086369374019835	1.0026679252835937	1.0071984489783992	1.0022023017742254	2.002067099905212	1.9911268668719702	2.004516554144993	16.000442906027953	16.007987187442385	15.992136021299213	2008.9108618598125	2174.3424121138873	198681.8248447461
1.0007527547828643	0.9936546472752023	1.0020162770507988	1.0005661371229433	2.0088300411635944	2.008257782541906	1.9999510102387803	15.999561300585384	15.995959694417081	16.004133700109797	1497.5159412124692	2792.6765023382977	188973.45725009858
0.9914442881183692	0.993795141398615	0.992715263328016	1.0054210564870805	2.0087419571938017	1.993755721037535	1.9967944604044754	16.005165765510043	15.994233894790357	15.991565134412342	1982.555241480692	1786.6625879801018	170160.15894061708
1.0040851689407162	0.9907580513949632	0.9988747076150769	0.9964661287161911	1.996151227633158	2.001621242534945	1.9975095799402858	15.999282662988684	15.997614166521723	16.00031468284947	2831.85822922825	4731.684344786365	338380.0091178367
0.9959046813316081	0.9933603636088797	0.9988319837234909	0.9991951088407847	1.9902510348252191	2.0045228337441015	1.990581043004493	15.999416938414287	16.00842457613057	16.00011043114046	4784.575909764995	1780.6841271878006	332890.66259357677
0.9934225266963431	0.9902416836271333	0.9943809926925934	0.9984818059798714	2.009348634013514	2.0062205664611032	2.004786524471371	16.000903519178614	16.000527732922265	16.009641349837466	2858.9666204853092	4648.30608465557	322841.58005463384
0.9909617581624819	0.9969942654694732	1.0047974125856727	0.9927010660262493	2.002105211195519	1.9928232778889297	2.0016853012025537	15.991721805681282	16.004317150097013	16.005813642413653	1705.8119232538097	2123.5056997027345	147879.7258304993
0.9933977371631584	0.999086854526892	1.001121381713842	0.9973068281740413	2.003583751987296	1.9948932476443566	1.992841650245775	16.008683015397743	16.003059963904107	16.002901304952122	2692.5963372519373	4519.474330279718	327545.78480399324
1.0037174683069363	0.9968371202359415	1.005646558402939	0.9990051365863453	2.0005312212290702	2.0083548299633462	1.9995281769307451	16.000656435858993	15.998812605618275	16.00629711209776	3365.8402876168498	1807.5479283216325	224405.22388831832
0.994030249501643	0.9920365779477852	0.9920547938284845	0.9952543654438709	1.9906166863169434	1.999554849984946	2.007049447446341	16.009685662863927	16.000263819412467	15.992033158465768	1265.6138392090893	2344.2556336343514	129592.84222045679
1.0041638948407983	0.9928061601978212	1.0047517263767323	1.0082998987722267	1.9910515929846844	1.991433841651321	1.996141786471006	16.001846105816842	15.991211221136613	15.993729048025202	2836.4186144825126	1842.770297839988	240063.89436379407
1.0024936204192987	0.9923902030378896	0.99652616426725	0.9942761729196347	2.007255581631996	1.992299385631248	1.9944861149680793	16.00662552237874	15.999463700773983	16.006576148042758	2277.6931091087918	2678.6816828823657	189190.27807488717
1.0068472825436015	1.0019883704877108	1.0019974570376622	0.991889611943582	2.005559355850546	2.0047717425489497	2.0062398566098203	15.998211822298314	15.998845323323375	16.000779614495535	4046.3971075068093	1617.7782959126948	254810.08498924645
0.9988331947772616	0.9917073316347679	1.0025926119953517	1.0077221631071456	2.00570932500628	2.003078051065149	2.008069752334692	16.00368514687931	15.992238128821143	16.006821981109642	4020.8884145536617	3170.668218221048	350896.58712713094
1.0026721322149919	1.0075444204974946	0.9934747147554206	1.000541029484761	1.9969674227463121	1.9927799913837612	1.9902723270394325	16.005862105694472	16.00920226479154	16.005158151377948	4717.940053104243	4182.372554236688	425998.89732289856
0.9967853190845737	1.0068093665888715	0.9908149123264651	1.0000783078566196	1.9969107990464328	1.9900598402251075	1.995794062111094	15.99989345726021	16.00394830019596	15.999909233110843	4559.926171890027	1815.130027791723	282459.5341434247
1.001629767541443	0.9951467625116324	0.991160500236498	0.9965203396778269	1.9998988572474343	2.0093656697941453	1.9966416357315704	15.991472175087106	15.998515689964847	16.006377793306307	2007.1643426115907	1590.4124527190943	137164.79581759227
1.0003385882216767	0.9985132655234309	1.0009749867164532	1.008251364802098	2.0064631022605672	2.0069924551197	1.9906213952162823	16.001390266012905	16.001523475996088	15.992468165643679	4388.117506955819	4200.934622700543	410379.1910625277
0.9940501883746165	1.0020031489175407	0.9985850277627246	1.0079480761204174	2.0047272084322807	1.990171091745765	1.9911104576399101	16.00292874335363	16.00541521316089	15.992391549298139	4100.496202386343	4942.651875669929	421110.81639432843
0.9914053378823615	0.9932834438922561	0.9991245825118876	1.0057753078109821	1.9960726100729234	1.9969065328698714	1.9998411644207248	16.00557109697786	15.991459853499581	16.00453071869067	2507.0629393869795	1879.6240974731345	178782.93379566813
1.0093041209089755	1.0029770557233162	1.003182220941165	1.003521078898142	1.997894828028052	1.99512560324854	1.9950117721880476	16.00669366330822	15.994258002542182	15.996959448456481	4201.928547415682	3638.854449518913	393626.58015748044
0.9957170790965993	0.9960377827099791	0.9936154812374649	0.9959470514842921	1.9985282936049762	1.9965192082851728	1.9991643053950938	15.995444771511181	16.006988307238583	16.00468563089131	2393.8679152369086	3411.4175072928956	274927.01632658107
1.0043304969503712	1.005215270323178	0.9938415619189492	0.9976412077231749	1.9935938706358587	1.9975654693331153	1.9934622803718736	16.00237146235402	16.00982182773603	15.99446291289018	4294.780007634426	2516.674378529735	319324.68207102665
1.0017343273966648	1.0054456751908327	0.9975138012937876	0.9965919955771586	1.9930015729013266	2.0090971068902155	2.0089066813102905	15.992256393437026	16.00288513558997	16.000635965380763	2236.505093189112	1467.1671374823138	137333.85424786306
1.0012841478083991	1.001477427424213	1.0019312223225696	0.9902335927348743	1.9902477512505	1.9914353343705005	1.9982473294496972	15.992747893578489	16.000519237256405	15.995960896690347	2350.701213983926	4306.7458589246025	307245.41124190105
1.0042277408271036	1.0013046322220323	1.0079489386007088	1.0049979619376939	1.9920359459222698	1.9945505187602448	2.0031830881131656	16.005868744416606	15.991921598597933	15.99337755905645	3702.136959921325	1598.7379307801834	197747.40204132776
0.9990134826473565	1.0042133946737688	0.999492029034197	1.0088666562537594	1.9958576544146118	2.0083232055710645	2.003535943405137	15.995342018375856	15.999596767865285	15.998986693799855	1808.820393493775	4957.105192762543	319640.39598881616
1.0012167098861398	1.0051408101667545	1.0084840455727384	0.9971259972140549	1.993407739989251	2.0017923182666744	2.003931551480932	15.994666353159078	16.005104340947163	15.995204308102622	2178.3824555963392	2312.35681056783	208282.73192731058
1.0037789744137124	0.9971655826772988	0.9911889569591436	1.0020063931273226	1.9932152832948802	1.9982589997175122	1.9951151564437586	15.993000895773424	16.001612789756056	16.00699513063702	3033.964356466142	2866.0019720497635	243976.224450131
1.0017478968740507	1.0029161765015246	0.9953621317636632	0.9946348248180676	1.9984361782582631	1.9957288878298487	1.9961105837087976	16.00121330111365	15.995973955772223	15.998089338580304	2207.3562872800867	1031.3689994398185	98220.44808694105
1.0015345550298573	0.9918796911609127	0.9971533747621899	0.9902782309866491	2.008612309276465	2.0065290799742153	2.00318080300407	16.002821356096693	16.006585380721443	16.00330070368076	1625.405013365037	2133.451725827297	157887.08136005784
0.9923804843365955	1.0059177550406084	0.9949331644691862	0.9900000455254108	2.003861807515511	2.0027628111457	1.9911045986482805	15.999409205600363	15.996272591160633	16.002419854317658	1721.302931317648	2941.0296451207296	179374.97468274052
1.0024561360265412	0.9972722011596933	1.0003763097625855	1.0045842225559476	2.006227740331562	1.9965243654756872	1.9937135375126187	16.00275396491042	16.005434334796124	15.998363212363389	4660.560588390175	1759.3821409923307	294173.85614970286
0.9975436793428064	1.006074053192393	1.004256627307477	1.0015967836564927	1.9984076340233334	1.9985990208218816	2.004964415429417	16.00428398734818	16.007989126481174	15.99502748784309	1795.324121409676	2298.2514169651186	155810.47141218584
0.9983228881358163	0.9925406991461869	1.0057901511221714	1.0098391088366145	2.0066598080572797	1.9916963436642467	1.9941880892540012	15.998244525922043	16.00212179401783	16.000335546498082	2061.9240140250395	1853.263049204782	169431.08922562018
1.0094210377258077	1.0088980511805372	1.001074616933632	0.997776744075635	1.9953071466121117	1.9968650485335866	1.9904501074555379	15.999742002635138	16.002463045413727	15.996156225326285	3782.2330010696537	2590.086330884786	292196.46358421555
0.9933554369814145	1.0077022721848627	1.0072420748234459	1.0055683981105807	2.0075641569998472	1.996538456476191	2.0018774892574855	15.991205021165126	15.993729078599246	15.997557111376892	4722.897878704924	4888.868357808595	456741.23319559667
0.9943747445406053	1.0043993902561061	0.9951646547011589	1.0022378787402666	2.0000248360416455	1.995885208378422	1.9982738454319011	15.997566987601875	16.004005716714286	15.997738260854291	1806.9931053188452	2655.2651614124206	180403.32123375684
1.0024124869238227	0.9981373816284775	1.0001816409602577	1.00251792806449	1.9922956279027775	1.9909642039149829	1.998380806139452	16.007022182937064	16.003961781625858	15.997764132386843	3661.217038570386	2731.040083664697	237188.8774431234
0.9951524299943163	0.9973482843226604	0.9953921488715864	0.9947492414732881	2.009292657615298	2.0000655651417096	1.997682737727072	16.005838567211097	16.00370563644783	15.990953703333382	3055.614361847297	4812.8686831577215	409426.86955112615
1.0039345830714341	0.9910324318855854	0.9942801145409963	0.9934155571488337	1.9995688233131133	1.9985878422565002	2.002532563150299	16.00788983065124	15.990851716612056	16.00343685193291	4874.752832801238	3044.1163879269416	357804.98153587786
