X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	target
-2430287522.74633	-186004221.8801108	1200959634.9985712	-2303812890.3766165	-1807096522.9706035	-407498878.4996813	-1916437819.364777	-2564140548.4163227	-230985758.70054236	-437329180.64608866	-215275718367.05377
476409526.0975166	-802051554.3575104	-769663081.2746943	-984100619.1830446	-1465892760.1614037	-1711277263.9996085	-846934928.5916082	-554324064.2183794	-1781938712.515025	-1543751964.1127968	-158325898134.94653
1035678393.147461	1371555094.9941587	821672064.0432352	3614179935.777154	4339332748.810657	3510573391.3367267	3362813635.309681	3025606041.897248	3646709263.6150293	3285644334.34931	475452926213.6819
-605773483.095365	-1291958380.9517312	1804102078.0591178	-815848765.8105793	288445667.16898805	-165025879.93577683	688103713.4216719	-839975899.0146126	527329980.89572674	119573110.8667233	-15117505811.879095
-2388327353.4129896	-558248412.3338484	553508712.5544673	-3225732400.7811933	-3171319888.959727	-1640371856.757703	-2933567776.6753654	-3223994883.876726	-1601399913.2142704	-1606047070.9754894	-358067808619.829
2488371992.8704386	1284256645.196173	822826894.9855121	5347089310.11932	6255121078.375503	4285608509.712018	5315926636.6797085	4811812896.103482	4565920961.975262	4135849511.6248517	680423249830.8401
795537757.5657775	949102110.7431439	-193966947.66418222	1973187475.8966746	1970214095.8249152	1616242043.5929399	1446588289.0143425	1740483884.6939588	1484670658.063568	1446503384.843841	229198136498.53168
-535409880.228737	58707312.99271716	656022096.8422908	-67036242.59298572	309463565.8245652	493743960.2009249	148628193.83983034	-243863719.2242126	637057171.0744776	475336605.717075	24413028844.79511
2314329942.5565963	-1247709230.3094034	-221752703.99020833	1259740527.625598	1368707821.2052078	-587869102.4182917	2121418178.6368492	1735803918.847607	-258440841.6057167	-243475019.7289089	132082991830.0498
116124787.90047243	243306305.0000037	-415905313.13233995	93578031.3305923	-165538876.46077877	-53711925.533842556	-225563825.76672462	115436540.05817878	-207159864.19694564	-108960203.7190436	-7993472556.11891
192627587.94892356	1342862562.8583145	223429181.70364875	2022561404.4759629	2235933452.91637	2273127854.239027	1403918496.0504506	1563065763.4346051	2155107212.83754	2007536187.4563165	257455200464.95337
2113387247.526623	236535331.08273742	-265321551.3121087	2733240879.2448363	2829323034.9391847	1340610308.7849836	2724532588.2691464	2759795749.8817706	1413701413.9540577	1368656307.9807897	312145776717.52844
-1289780143.1926692	1452039365.9743261	2199407520.502509	1904889848.6654377	3266935333.5827236	3744977380.579852	1988819649.91104	935942022.1940769	4080635818.609404	3443106535.77681	340627730960.68555
654057771.1159072	-761703070.256258	130031479.16408218	28583520.536466166	177884122.6975089	-527699200.7038284	591240158.9054261	244990786.48006663	-313730288.9461696	-341256754.0841229	5854522812.839629
197670376.74833542	-1164498406.9549656	-1693106452.534577	-2526746138.4786634	-3677606411.3151884	-3440220609.4900556	-2658983648.886584	-1781151371.980129	-3763040712.6937823	-3229425821.8016624	-388109908203.2856
879828640.7550497	-275108994.9435645	1668518985.472554	2157836153.406097	3388181697.6314106	2039424343.6357162	3206489134.9807043	1879665376.4012778	2669783132.380585	2168612400.8072047	335845654832.65717
618871180.440122	595805021.0275708	101619031.35694112	1573450857.2681606	1737565053.5024433	1340841855.7027814	1362963583.4187589	1378842768.254264	1337220678.9455469	1244014629.8498924	194468289578.76743
451479900.35220176	-1878225249.3748102	146934902.06036964	-1539893654.3762257	-1436591009.404208	-2214827798.8763247	-371673227.8466029	-988260807.703036	-1844699604.7350986	-1804663844.3013144	-184890452452.53824
923170583.9619147	173317967.18840387	-1189960899.7410538	393337431.3311345	-287798116.22988015	-529016403.0538396	-159211061.02783522	627309492.7141455	-835724455.2272358	-555514740.9246924	-10652373171.401354
308863595.00475544	-1859670123.8797755	-1228186048.8984303	-2829545091.855197	-3672131353.151292	-3830629998.7253003	-2341121358.747943	-1974024132.1613839	-3896062203.410777	-3460916174.2318325	-404823137249.92883
1862979652.537399	-407716769.1497139	-1615179970.7034206	540751948.1034535	-324459167.92101187	-1251807595.2328646	220463795.4660284	1067002563.2070299	-1515827136.6411324	-1130611150.1377397	-16923837061.741892
-11226061.348700318	-803907641.4647897	-635529942.5897666	-1492138142.4407945	-1945365448.0807033	-1863529714.8540132	-1347705691.98004	-1101219593.3401194	-1936806949.5241816	-1711754734.2947066	-211984791034.87817
843651775.5401732	-104876663.86471725	131395865.53277645	1049573295.1140238	1242506567.7916455	521110767.74886435	1269665410.4982853	1067496967.5545611	652964209.8283658	578939217.8738556	130267397033.97205
-701527590.1045415	-247186495.11226246	870802219.9879712	-463619193.37144566	28098255.02026818	200660734.1450225	4643411.019257291	-598352300.2831521	441001032.60715884	243950436.18415052	-13650760044.127682
-357218539.3191959	-589111797.7217902	567690103.8588855	-684129999.8359289	-363002865.6501247	-413390828.1977363	-128891249.28636074	-638740681.1487654	-182837751.59804475	-292561093.2042903	-56340151390.18694
1906089117.8369613	2766905222.3200088	197155787.08624774	5857864489.770815	6311543258.408567	5318459903.4559	4635996331.714342	4998679673.40557	5130618616.05117	4824550879.838592	717942721324.1283
2331300146.192632	738051101.4407572	600844474.9444569	4317084754.195292	5039815287.664802	3164236133.222753	4466023993.179105	3997019365.9530764	3445423571.2159047	3116478000.2667203	544725689315.88214
-870124260.3796436	-297557765.4917214	1337653757.5119982	-352372473.7335211	431635596.6443769	552761065.1737666	345666322.2353222	-580764471.9322723	928150123.7054431	610388669.0888317	22089269411.648193
1763732832.1434736	405243126.53135294	687391699.8060123	3275725900.6490993	3975322111.146134	2440145679.782181	3584141935.2330956	3027723809.570652	2747206267.8967113	2440992144.715627	423850026182.6697
1643243528.272189	-388849421.7862741	-1019617433.2890112	775552908.5476149	284984546.8325986	-687809532.8370945	701533179.9678718	1156733701.154854	-792551947.6581947	-565708215.8920759	40098579223.479546
215026079.14741716	-60132795.5666404	771340076.4504657	834949994.0695513	1381285409.2380955	919330580.8893126	1259820534.2340467	682234015.1193031	1183349785.5232034	957628929.0879542	136330997082.50653
-808502511.512191	704107455.4390441	-1517171890.0455446	-1433515512.721289	-2540494911.517394	-1216815655.7437282	-2640722159.9807043	-1320140277.2780342	-1859570324.597941	-1428693491.092813	-240427212105.85324
488818910.26371324	-1073873326.3060288	1212634305.203302	339708598.0441835	1190000316.053069	151574443.07173038	1570493686.4874532	403116135.71340847	728639010.2680886	420626090.8921295	94035458446.74622
-1360500899.4184878	1291260681.6318324	775137056.4069208	452615931.3044528	839638310.0363815	1864114478.4775763	-58329742.7905001	-144909275.78153253	1782812603.8876605	1560615731.9623966	98104760240.62982
-1384604791.9196527	708267166.3441894	1445935007.8383152	281516404.37635446	1101792575.6440923	1781677828.5528603	410578580.732324	-289757089.0319479	1991453671.8321793	1613172547.363631	107633273931.34268
-126478891.90152678	467365506.8161781	1013584626.2332494	1229381022.297846	1910817924.627267	1729127673.1813056	1435469693.678799	853439255.8002652	1956443559.2446544	1650184875.9847727	197604695454.6548
330711749.07496256	201788333.7073275	406347533.93202263	991996337.9557682	1314019165.2783377	949233701.8747294	1111476509.1815264	843839121.2595673	1072479321.548864	929597845.8372462	138440701668.76758
-335486370.56984335	613105798.1760827	-159546677.5839172	173153596.9487389	40203077.150853306	480699290.7119756	-283302190.414287	14944208.773415811	308882920.0372773	336889440.7441278	15851766763.141722
1221188142.5699046	1700097846.8204782	1628331563.4862456	4902635238.091111	6205206260.343915	5001991469.825868	4873128148.036375	4033427382.254834	5351354195.476132	4734453967.570855	669235637352.9294
-2387808656.5350795	1376965386.0881877	438023481.1017082	-1021088497.015953	-989715684.900646	969942024.4232155	-1860718367.3917422	-1587308482.3971164	680350496.3124012	600726340.7811817	-92573318901.05621
-1096557928.6166866	-1393509778.2531435	-2023947582.7006648	-4706438907.384734	-6251562771.733844	-4937912007.956224	-5020663465.499041	-3839254938.585982	-5443375672.645773	-4737941755.684984	-663754419892.1604
-553898388.3255764	127313379.85143866	52629297.45556405	-505382951.2416071	-536621092.0877374	-102392219.03278193	-616462856.0598267	-566624932.7370055	-155412231.1692633	-149321046.5865003	-56667645613.679054
-135916529.31212392	-306885244.5043747	-434756670.8443231	-894043994.7909501	-1213493989.0379803	-1009851818.2808594	-945609078.0690767	-703616057.8434261	-1108316048.2369769	-961413388.7015777	-128760874821.11551
42163387.62240625	1227788027.111646	213970668.12777233	1687923831.9223857	1872536753.4132183	2006529918.4188142	1111139966.3422456	1263139940.1792874	1889548177.676335	1758638733.8556385	216750397996.44012
868207216.6317372	315396505.4562879	608268639.6745896	1972279054.4879994	2502127522.835668	1670310611.0305665	2187691092.219575	1753336504.0405996	1886320025.0629368	1652809355.374199	265058585534.10107
1834936575.8368084	-756772093.8267928	-455546779.4868666	1044819337.8278223	948989071.6430568	-453010456.3833501	1465859809.7554238	1414398881.4464135	-312459349.194376	-234397398.47879583	97694065823.29788
-38335282.01637791	-277423401.13032967	3257771283.044298	2302528727.8456426	4489014476.078043	3264902537.5532856	3998654712.7878265	1647318834.364304	4298482173.401801	3394393423.7965617	430641205193.07367
1096266819.44714	-393756583.16131246	-1456581898.6597512	-280983721.68780535	-1136166693.8386655	-1526441787.932881	-624102694.9912688	190806650.40738514	-1813034820.2309263	-1434660347.224501	-106486551364.17505
-213058030.52315432	99291405.42335407	-1150407733.9697175	-1097838202.633372	-1898705866.4877052	-1291034286.2534685	-1724205142.6324894	-871062627.42043	-1676567182.687026	-1345917257.9435675	-185809665828.27167
267570105.8009903	1262259597.505667	-439591220.7371316	1475955210.3529236	1248972798.2976394	1456017579.7044578	596328209.0528355	1193139802.4873326	1154495406.2509224	1195118554.0399754	159869794302.3521
37351777.87817849	341240248.40672934	184505145.69286257	604385596.5240597	743393404.3098692	714826269.8183666	506457907.80174184	458431899.6637475	722800263.6782	649757814.5942161	82383359732.04698
-147518635.55150476	25566570.899953716	720672097.550678	436939233.9657788	905440536.4283862	759458285.8114858	747395067.6055344	262748873.95253357	962431950.5084431	764649688.1214889	87126579211.56479
-750975080.6815649	963923549.962446	869135779.3100331	911315973.6673514	1429953581.9391954	1883299419.270907	698925840.9072118	404171693.39257395	1935132569.8102043	1673730488.2748322	155385944364.99252
-806215332.047211	241979913.87400535	413723182.8969071	-390859964.33079636	-207146317.36231425	312194390.6049918	-424097639.2216744	-573960154.3569089	329377480.6157954	239711568.81321955	-24867978706.12869
-332637516.3335282	2285730616.722574	-146571054.25957435	2174461944.1342196	2098069150.090266	2865738903.3310256	793658344.9211491	1499839062.0853388	2444598158.147116	2375821321.713841	262190642258.95233
-637736704.6848409	786567746.7531761	841073780.6822861	820609984.5880948	1329663898.9248297	1670377906.1416438	706958608.9560825	376400769.94639856	1750688221.0699866	1501354173.5647168	142361095493.67343
1318970789.7936633	-1851101864.038625	243587936.50516018	-331948186.6300811	-52402991.174414806	-1531361010.2235913	969190230.6962689	205400629.17531344	-1057813130.2886925	-1090512728.193428	-36881898436.467766
87956447.04006849	-1020767650.6962496	42602536.21320626	-1066443829.8243182	-1055453820.703539	-1343065850.3724656	-467788519.84009516	-761109759.110219	-1167386493.49429	-1127140655.8033605	-129508787562.23248
-1030069339.0403578	-350012857.9958137	1357149216.862573	-600764588.0141963	174636928.84521654	401709270.93652064	116889267.73696071	-820403926.8362257	776640016.3278402	464389049.0728987	-6659804527.562247
-291024666.8655764	1579481761.860873	-559023826.6596705	1048671407.156547	679086342.3923892	1425213272.340688	-129949531.89600953	685297130.7840629	988919882.0727019	1073934856.4061677	105017241835.50691
339404500.5353771	599685110.3029338	572002270.9192743	1611945048.0740771	2058213181.5593934	1705286902.1353512	1589665922.0608935	1304202167.891703	1819583602.7877536	1607260179.906414	222037361713.52563
363755584.8225758	-458799572.0623407	567252215.1827898	381352700.39566535	797511337.4188626	216000470.8822771	948760472.6885365	400125942.9992719	491491978.45580274	338152206.8656479	70569879929.13892
124431840.17803417	420997563.6860232	1102236166.7029254	1564302207.401304	2336159728.653854	1918609952.9949222	1867837244.7043161	1187082027.2805982	2202617719.223215	1861181506.5158002	241390422701.43427
