X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	target
1.0	1000.0	1000.0	13.784331300289374	6.169428660527246	1000.0	9.979191029982177	38.25966718304503	516.33408415058	104.33732851172677	343.03058140403215	1000.0	13.82028976425645	409.189795610862	1000.0	9.894458452347486	134.63857052450393	1000.0	35.97850042449245	1000.0	1000.0	714.9291088841651	1000.0	1000.0	10.649128857756669	1000.0	1000.0	70.28190986634782	1000.0	221526.22333911408
29.493078438035717	1000.0	1000.0	5.590911577229433	1000.0	1000.0	2.8896820065381696	25.43145696406581	1000.0	111.90791389086736	62.47671396874124	1000.0	20.27223222782205	1000.0	1000.0	1.271200063400373	774.8177997808314	1000.0	1.3656390939107228	1000.0	1000.0	81.14016260333338	703.9223646334976	1000.0	5.49378148064788	1000.0	1000.0	138.98329275406363	1000.0	262115.37329155332
8.468986129849503	89.73427279921955	1000.0	137.22420835299832	1000.0	1000.0	8.098221092978296	1000.0	1000.0	281.6274426549908	1000.0	1000.0	283.62122569270343	1000.0	1000.0	195.41817652540703	1000.0	1000.0	1000.0	580.0162754803483	1000.0	149.8190520002401	439.4822306738408	1000.0	24.65277574792139	41.11743731789841	1000.0	24.227594100039816	864.9583014413415	333612.314962004
1.0	119.0941678293322	1000.0	6.075014906539719	842.9532817096698	1000.0	1.0	1000.0	1000.0	51.42304356824534	1000.0	1000.0	18.666867819674167	1000.0	1000.0	3.834589737577903	1000.0	1000.0	22.99975881491129	1000.0	1000.0	2.210593829169261	592.3875790272491	1000.0	1.7315021416128258	1000.0	1000.0	3.5194596780728618	207.22433949467325	271531.0688873607
8.337141163797225	398.56651976059845	1000.0	89.52061134895997	1000.0	1000.0	1.0	127.18815632163472	1000.0	64.61767748426196	1000.0	343.7040048073682	1.7731291344881173	1000.0	1000.0	169.5656618111679	1000.0	1000.0	28.85827754919962	187.84443717923867	1000.0	12.820577559540425	1000.0	1000.0	25.93651331778969	1000.0	1000.0	109.68010823692303	117.93410483190364	173617.47315462749
10.043043506081554	1000.0	1000.0	146.03943681405568	1000.0	1000.0	35.24204596518221	1000.0	151.63184272915996	9.2404418531734	393.6052620562532	1000.0	2.0018378080450314	847.2741062599591	1000.0	27.0949046962851	1000.0	1000.0	24.967655343767603	499.0551043361012	1000.0	39.284042615164594	318.1034261856645	1000.0	128.26895763013312	953.403118188237	1000.0	8.484028026837928	895.4569570410678	270413.28162770753
22.20682231762675	1000.0	1000.0	8.304589962958536	32.83314052143167	1000.0	12.72493425023559	1000.0	1000.0	17.717824483696276	1000.0	1000.0	30.40205895082972	1000.0	1000.0	154.87569454510194	243.49286912171252	1000.0	272.2561877582377	361.16740661599215	1000.0	1000.0	1000.0	1000.0	73.89642326808598	476.4667732495204	648.938750895906	230.93650382871067	163.44336922327682	291667.1310950143
292.5997946581411	1000.0	1000.0	4.7541746583941125	1000.0	1000.0	96.17340003007416	1000.0	1000.0	2.876632455942609	762.6108705798636	1000.0	4.198308355542507	1000.0	1000.0	4.680245771299247	1000.0	1000.0	355.44568460788406	32.65633174652678	1000.0	17.77828122260492	482.56678422496526	1000.0	7.80318080673215	1000.0	1000.0	27.985217805851093	1000.0	329594.5696127618
11.79343751610949	466.5442802559671	1000.0	42.58104477736582	1000.0	1000.0	4.091517526047031	1000.0	1000.0	5.307862737217489	377.7249127372187	1000.0	40.96062647319101	828.798983284944	1000.0	3.0152898857487034	1000.0	1000.0	3.892026472326382	1000.0	1000.0	55.132805508567394	1000.0	1000.0	209.78218559658137	1000.0	1000.0	54.59156039941445	510.3941982650184	297392.0251833663
27.05889271764736	1000.0	1000.0	708.4782319368593	237.71661902838773	1000.0	3.83470514671364	584.4894248518245	1000.0	9.766696126692873	71.11579391930681	1000.0	62.85323039697099	1000.0	1000.0	4.446267740771901	178.157666427948	1000.0	3.3092265897199304	1000.0	1000.0	124.99180688975636	1000.0	1000.0	9.976576510787265	251.93088721087437	1000.0	2.7948176649651484	1000.0	240554.5619555543
