X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	target
290.30320629689015	290.30327833375145	290.30224400854553	-7.203686129741982e-05	53.486978953616365	54.00149553905845	58.94054612702145	54.96623814063172	55.44253909350863	59.56498124777099	115920.49783726785
579.3304892964272	579.32911762273	579.3311806405152	0.0013716736972355648	56.29567395168772	56.73837961166977	52.10687917030302	58.36938844809956	52.89937093662378	51.86683925914317	270097.9447440882
975.7094992772011	975.7109634544398	975.7095632227721	-0.0014641772387449237	55.49155690790239	57.21853160533112	59.93372788160175	51.31570711878926	50.49291999023804	56.94355888995271	484825.5767408659
221.6496602393405	221.65247489378498	221.65097469206134	-0.0028146544444780375	58.42627198862633	59.92965001819322	53.66348184708665	54.536698469670974	57.11667176985679	59.37153006325766	79090.5557580552
299.08849763764204	299.08734430523884	299.0888193310088	0.0011533324031915981	53.955221362514195	59.41019822697234	58.71357341232208	55.11442833917623	55.65226381170831	50.059334967460565	119896.34562148046
763.1863704497639	763.1860240232579	763.1866295892252	0.00034642650598470937	55.30807928090416	53.854241780866445	51.490897687287166	50.22139162942146	52.18834677587692	51.07471403968681	366577.36731786025
306.32625570937734	306.32434635328985	306.32647284147686	0.0019093560874807736	57.99227106291527	52.71533482908502	50.331876302250016	55.17014723886716	51.96686434126861	57.57846292932471	120420.47713870458
375.6282587079505	375.6288923689753	375.6289184648402	-0.0006336610247785757	52.51318968626315	59.09676921905084	52.94029738155104	53.716050993008565	51.02123698020213	58.99966519796191	159905.9217302445
755.9752980429522	755.9739964549694	755.9762473468076	0.0013015879827662502	55.582997673713045	57.09899797727873	57.17027296218081	52.35210724212083	57.701871511048246	50.19603568046282	367418.5797573943
367.5140269377555	367.5134605431643	367.513181810346	0.0005663945912033341	56.20204831940859	52.39604822919546	54.34394893877355	52.102012144525204	58.753051567568015	54.87961045041538	155329.39346604774
493.2962970990588	493.29720506137244	493.29783558074587	-0.0009079623136472037	56.72688139592359	50.120051333687066	50.588721750897506	56.4624950186038	53.837038995637094	51.46103999575666	223022.02864994667
965.9552936270877	965.9571261841312	965.9537745932778	-0.0018325570434853944	58.993394090184026	59.699255735659435	56.34453139755603	57.64055589852438	50.838084334871645	51.607155848915056	480626.56119664205
431.8364537783157	431.8360003642073	431.8357234210011	0.00045341410839228047	58.16338186904244	59.41748362231205	53.88272990796265	57.28642189184062	54.10763439890756	55.02266938852199	191619.56400487252
561.4196599148577	561.4212485417858	561.4213559570188	-0.0015886269280827037	55.057654423348055	54.557274006802466	59.97162814279457	56.11208652815542	57.86444823194423	53.340146707576544	263110.4306089054
874.1101574702841	874.1105089501845	874.110525861767	-0.0003514799003596636	50.99293346296804	57.017547722584986	53.68069705217299	56.71334031103005	58.31721120279918	58.52622437476117	432237.76961628086
263.45257098094237	263.45326990062745	263.4525318725644	-0.0006989196850781809	53.362261930848156	53.42089041200678	54.77364883413808	59.97023104019745	54.08379680631476	51.823292298165725	100437.83064237848
308.7523865043779	308.75305803554966	308.7519399160413	-0.0006715311717471195	54.69426751658958	56.90917821941033	57.9928380766765	54.933262767965466	51.65237890210401	54.146877096494315	125145.61004697556
501.3124357390735	501.3125588172752	501.31360937879356	-0.0001230782016818921	54.28645569315183	52.338677436373764	50.53652164009691	54.29255874595837	57.88205111071631	57.15282131327177	227838.20187588866
686.7651335523404	686.7642081277144	686.7640463295724	0.0009254246260752552	57.8930044910815	51.30194459870367	50.812791048408876	50.20845239807701	56.28745225828071	56.296726518598874	326063.4539959915
849.1983767203795	849.1968543611933	849.1976774241394	0.0015223591861968089	55.88943648507349	51.39187802757987	50.03387847982639	52.45290093643643	57.0458603213335	50.99194530112879	414464.280523413
807.5850870349522	807.5861712331962	807.5874367648798	-0.0010841982440297215	56.44555599964346	57.516162624323094	53.26799504799474	55.86352467825139	53.893608412808824	57.16399850363386	394123.10793381784
182.08549274382133	182.0853159696582	182.08610194371013	0.0001767741631226727	51.0493918032795	50.22346788426857	51.71512997648022	55.648491709995746	57.03340954518932	52.0247856414138	53967.56968055467
645.6276439758797	645.627621675596	645.6253470484933	2.230028371741355e-05	58.42015519718508	53.41881322056115	59.57636293998436	52.09468431805236	50.382641449893015	58.724265429904186	305294.04164802475
856.7844214833303	856.7860776915824	856.7865594526257	-0.0016562082520295007	50.878570135813455	57.12541055543615	59.72857729484741	55.374881528341916	54.98490227034414	51.8731861970191	421991.8010339538
732.2864513813263	732.2888434909615	732.288228003831	-0.002392109635252382	53.792488906410824	59.73579554201649	51.16754036011639	54.866326820448926	54.08487753181434	50.98126596586891	352983.9596248082
469.91896773899117	469.9190033050652	469.9189442623755	-3.556607401833389e-05	50.965872302689455	58.034078265896355	58.6612605909417	55.837614208779854	53.66000547750521	56.52629636075224	212726.04197082846
318.2234532712567	318.223546643631	318.22354088219254	-9.33723742946313e-05	56.13052025869479	56.28279459065214	57.34106980881127	56.20874187556801	59.69242130458038	51.972883087170686	131935.17871952357
228.2459886113619	228.2444458098467	228.24462619214856	0.0015428015151996988	54.08418707498693	53.016035662971646	50.8022429180103	59.394336228961876	55.48538992071189	57.87833188185497	81637.94871040325
585.9614172525037	585.9597280694658	585.96116073766	0.0016891830379108796	54.685613761334125	58.45386947592462	56.09246310375778	56.09501596390581	52.96534429354813	58.33908373924519	276046.39216781803
753.147557549524	753.1477516571549	753.147023166312	-0.0001941076309321943	57.191965605136545	56.42803508782876	55.19742486437267	56.817968112843865	54.49481965185428	52.41671225972601	365017.2194892562
255.08788408146685	255.08489294549597	255.08755443000166	0.002991135970887626	59.322678388381675	58.76296640491485	53.19384116833685	55.86364141322952	50.77293493150466	52.57870003548008	95674.40163764347
413.28603385145925	413.28569860737736	413.28436318255893	0.00033524408189578025	58.02849106988281	58.22633555316165	56.97604501394362	50.76580931367614	55.852222875080464	58.21020671271607	182689.0418942057
741.7414455708869	741.7420104132455	741.7419661633724	-0.0005648423585853379	53.390700861189465	55.13122562805458	56.37844179887727	55.42894981356621	54.72987461006474	54.431522734549	359052.7240635383
619.4798980610957	619.4799793395177	619.4812378501273	-8.127842204430635e-05	57.32259282508456	54.60699013116503	56.768855167565775	55.38239448247134	56.298011077219314	55.96703973187961	293612.3872970642
679.7342993283244	679.7348661000506	679.73549073685	-0.0005667717261985672	54.33927689462507	51.94816033262685	59.33892515777601	51.04524271564312	57.29571096857075	56.25263027543334	325506.6756285933
988.54851638345	988.5490512007863	988.5481303292224	-0.000534817336301785	59.46002193339048	57.11903742441305	57.416608887180885	54.99404561380245	54.74727785270483	51.10021242991477	493176.21762758004
333.5876048584813	333.58719739837403	333.5869360524815	0.00040746010728298643	52.802201536107034	55.41964787426101	57.07791927376177	57.343958761703014	51.64684939661093	57.50430848833863	138288.17415811023
659.8780302050861	659.877966016909	659.8780800998114	6.41881771343833e-05	54.18993685310231	58.14796172659976	58.88177910378383	52.448107400609004	55.74369724239014	57.68364992692601	314444.2339512943
372.62415594987334	372.624256740946	372.6243603772514	-0.00010079107266847132	51.34502147601971	57.97537260581876	52.28675118386619	51.555112427582955	56.23110687588056	50.770820263606744	157346.35516070982
267.7944359298291	267.7936309633482	267.7935721795381	0.0008049664808709167	50.04060586286876	57.1983846135049	54.255342977211996	53.12574727077858	57.61720891095188	58.324867746196446	102209.37381494726
232.70727403565556	232.70740030339178	232.7062783693754	-0.00012626773622059773	59.31583656310263	55.72094606728174	52.97611424721426	59.971136340127394	56.80817089953536	54.08436676892057	85300.30128491437
950.1527975266209	950.1518041679213	950.1520187214942	0.000993358699588498	54.1649041236907	59.654909384377845	55.99197091021108	56.35651071158939	57.132530312512706	57.700393156821235	473731.75072799023
989.0069681933986	989.0070282793932	989.007877200369	-6.008599461893027e-05	54.215617561169196	55.97212694185993	59.472478767062626	51.928937436813776	59.05772095785527	50.53455513983199	494276.72151031386
344.2684424020429	344.26770263087894	344.26919348348457	0.0007397711639782756	54.36393259429842	53.50341402116468	50.86178827428036	51.85934394482267	51.89501975326382	56.93649514389655	141469.40225782985
359.82436309362987	359.82400163086317	359.8252836924114	0.00036146276670478983	51.546753031279124	54.81687768661538	55.2925554095075	59.4894013128426	50.73231504277234	55.99867973155047	151957.86884830164
923.9394678292376	923.9398683106241	923.9388471910084	-0.00040048138646398	58.515511170493674	50.55547233487646	51.487415098714976	55.76789708497236	57.39411455456691	50.762515643462535	455487.19039828255
373.7788476726528	373.7772206677319	373.7777110025266	0.0016270049208628734	50.23146345355342	57.12132484472588	54.09839868299546	57.137904504916115	56.75219647539632	50.102380025759956	159730.28241735086
946.2072172824618	946.206865868226	946.2062681194999	0.0003514142357516903	56.66426614148913	55.82721475983779	54.87947909257065	51.8656385963466	58.947104554268655	52.48536002012836	470687.7776070144
453.20059668037186	453.20054009188294	453.20025799513604	5.6588488916986535e-05	55.039657798253934	52.031600383642086	50.67554843455687	51.71432204474718	59.843813126186035	54.685469497914724	199921.34896457978
693.4185299852045	693.4184191726442	693.418084170186	0.00011081256025136099	53.30258248368855	54.143481084316264	54.3372827977461	54.113407904150215	55.03743695374729	58.14512879616403	331847.1299044284
310.3408737193897	310.34199055316526	310.3440990414998	-0.0011168337755407265	52.8519542628442	57.92864987102471	59.37737469895422	57.791372567976	56.05578677030761	52.42671350331805	127102.58103043996
187.45884439369166	187.46011926873294	187.45951952778543	-0.0012748750412754362	50.28264701049978	50.149102641548076	51.29403000598568	52.516644350454705	54.295491235206754	54.874404737597885	55573.0456587738
