X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	target
1.0	1808.692567236676	10000.0	13.784331300289374	6.169428660527246	10000.0	9.979191029982177	38.25966718304503	516.33408415058	104.33732851172677	343.03058140403215	2416.7463342072438	13.82028976425645	409.189795610862	10000.0	9.894458452347486	134.63857052450393	5338.8982415792025	35.97850042449245	1613.9198259625778	10000.0	714.9291088841651	6403.885175058498	10000.0	10.649128857756669	2305.0910914026517	6266.480842618946	70.28190986634782	1190.0912749418465	118040.96581661882
29.493078438035717	6725.051792485556	1445.306414708104	5.590911577229433	3273.20194569536	10000.0	2.8896820065381696	25.43145696406581	5478.79975479591	111.90791389086736	62.47671396874124	1409.9794400272192	20.27223222782205	1176.9040551189166	10000.0	1.271200063400373	774.8177997808314	10000.0	1.3656390939107228	10000.0	1755.1967084585317	81.14016260333338	703.9223646334976	1503.2033410323916	5.49378148064788	4413.588998647042	10000.0	138.98329275406363	10000.0	181529.1095245363
8.468986129849503	89.73427279921955	10000.0	137.22420835299832	5843.967796991992	10000.0	8.098221092978296	10000.0	10000.0	281.6274426549908	1420.6525653688673	10000.0	283.62122569270343	1008.0064383184846	10000.0	195.41817652540703	1137.4893238263762	1057.2068065351964	1078.6106062200242	580.0162754803483	10000.0	149.8190520002401	439.4822306738408	1977.194816007918	24.65277574792139	41.11743731789841	8344.500951847096	24.227594100039816	864.9583014413415	205703.6235322032
1.0	119.0941678293322	5044.508271388626	6.075014906539719	842.9532817096698	1332.9280758440052	1.0	1911.630566587773	10000.0	51.42304356824534	7575.397683647836	10000.0	18.666867819674167	8557.789639140048	10000.0	3.834589737577903	6926.475908349238	4259.115598510347	22.99975881491129	10000.0	8585.540420893483	2.210593829169261	592.3875790272491	2206.303474017919	1.7315021416128258	10000.0	10000.0	3.5194596780728618	207.22433949467325	292402.9826375432
8.337141163797225	398.56651976059845	10000.0	89.52061134895997	1849.1515100748145	10000.0	1.0	127.18815632163472	10000.0	64.61767748426196	2595.151526228686	343.7040048073682	1.7731291344881173	3414.44017029361	10000.0	169.5656618111679	10000.0	10000.0	28.85827754919962	187.84443717923867	10000.0	12.820577559540425	5931.60340367507	10000.0	25.93651331778969	1245.2964093939522	10000.0	109.68010823692303	117.93410483190364	195104.21604726888
10.043043506081554	10000.0	7332.39978605732	146.03943681405568	4403.968154768692	10000.0	35.24204596518221	3682.138345095562	151.63184272915996	9.2404418531734	393.6052620562532	10000.0	2.0018378080450314	847.2741062599591	10000.0	27.0949046962851	2073.928827177929	10000.0	24.967655343767603	499.0551043361012	1110.5731066418916	39.284042615164594	318.1034261856645	9162.668698315729	128.26895763013312	953.403118188237	6104.016419135957	8.484028026837928	895.4569570410678	175455.45345624068
22.20682231762675	10000.0	7884.208387388429	8.304589962958536	32.83314052143167	10000.0	12.72493425023559	10000.0	6595.248882267104	17.717824483696276	4427.520501824791	1638.2276578480282	30.40205895082972	1590.6658117769662	8085.226663105838	154.87569454510194	243.49286912171252	10000.0	272.2561877582377	361.16740661599215	8195.973045405906	1616.5087885854246	3832.8626197908543	5392.558532882915	73.89642326808598	476.4667732495204	648.938750895906	230.93650382871067	163.44336922327682	200768.1546949231
292.5997946581411	1486.5792881072152	5892.488455272329	4.7541746583941125	10000.0	3990.9298301555536	96.17340003007416	1550.24694895701	10000.0	2.876632455942609	762.6108705798636	10000.0	4.198308355542507	10000.0	3218.124214312917	4.680245771299247	10000.0	10000.0	355.44568460788406	32.65633174652678	10000.0	17.77828122260492	482.56678422496526	10000.0	7.80318080673215	2051.998817040964	10000.0	27.985217805851093	3043.758225346505	241435.0643948788
11.79343751610949	466.5442802559671	10000.0	42.58104477736582	5135.122694972562	4771.2971750521965	4.091517526047031	1095.9404744224428	10000.0	5.307862737217489	377.7249127372187	1642.241939906064	40.96062647319101	828.798983284944	1986.6648877238456	3.0152898857487034	5657.529256307649	10000.0	3.892026472326382	4680.989894414175	10000.0	55.132805508567394	2244.1578432552105	10000.0	209.78218559658137	1681.9565461677562	10000.0	54.59156039941445	510.3941982650184	138198.21944710848
27.05889271764736	10000.0	3908.666976262968	708.4782319368593	237.71661902838773	10000.0	3.83470514671364	584.4894248518245	10000.0	9.766696126692873	71.11579391930681	3004.477379210548	62.85323039697099	3286.388722024235	10000.0	4.446267740771901	178.157666427948	2885.8102837017304	3.3092265897199304	1351.4271233294085	1390.2305495624942	124.99180688975636	4163.346255348781	2633.067387755262	9.976576510787265	251.93088721087437	10000.0	2.7948176649651484	10000.0	167527.80423016904
2.8292172738459485	1133.5503477538991	10000.0	75.69306261094	2162.4554133466027	10000.0	12.699220578283542	10000.0	10000.0	17.160896097693588	3143.8031931628457	2263.129166284072	10.535211140378502	2122.9918252720545	10000.0	9.85590344925599	6604.75956071165	7007.30484838907	111.63266079774684	3402.5787943417954	10000.0	5.91139842818516	1255.0591941686316	7025.433833444977	84.36239039943365	98.67691419488796	3612.996155856164	165.85420655247134	2159.7570379305675	233822.73532283044
2.662486003913015	1568.0065210202993	10000.0	13.347257368194144	679.1272776380195	10000.0	59.84633230015825	162.10083068177818	10000.0	206.95399972943324	4674.600668386548	10000.0	53.35085054747657	3668.64625517127	10000.0	1.0	66.39839109338507	10000.0	1.0	3313.175468191716	7339.829363975163	2.0239203862886503	2986.581219320201	10000.0	1010.3986260210522	425.37140606485417	10000.0	30.03191759021577	395.6544898036798	219352.2037135973
2.550849619276561	10000.0	10000.0	14.326194039782672	10000.0	2344.86976090007	1.9040925449198192	237.3891930104606	10000.0	84.32434472340981	290.3458447533408	3721.022957906195	26.14667907656668	153.75173584580904	10000.0	2.036071200960853	1292.7158873602116	10000.0	484.58230438789263	64.84471121103412	10000.0	57.57127364027394	933.7463437221317	4536.844092911407	4.526436040900174	36.47250986657576	10000.0	3.217912292891329	52.72697299286763	158802.65860253182
282.5337275329971	1899.3112667068556	10000.0	3.115778158634264	1613.2194228079131	10000.0	11.204929902459837	1420.760398616649	10000.0	38.84147166660393	10000.0	159.82422262202172	137.67418773845256	48.471154108714025	10000.0	1650.2347758770106	1363.0832606427684	10000.0	7.979657407626535	5637.014089374103	10000.0	3.839416559584759	1180.7191519492071	1584.932626445785	11.699335724888128	641.5202300887585	10000.0	3.5879719007796176	966.5390610877624	195811.02669077425
6.574087536095686	3684.44156385808	10000.0	10.423452699260167	748.5580237149388	272.0332812619513	17.618622151215543	753.9601693645154	10000.0	39.6461345896175	10000.0	2195.225345549676	1.115664953465248	470.9027658372645	3408.350387423724	2.847939520581583	10000.0	10000.0	766.7814598364355	1475.0456935093814	1424.2737132416055	2.9478194826343547	10000.0	1536.8139858852328	45.29371112250036	727.1116446235303	2311.192815661091	237.56811237415127	457.3518560451501	168619.41966736206
1.1434105280859104	452.0522611034176	10000.0	41.68991746562479	10000.0	10000.0	3.792005288844381	10000.0	10000.0	1.7461737529339647	10000.0	10000.0	105.2447327582492	2680.4445193541933	10000.0	53.908856129117126	810.278065348343	7179.799344561337	61.78814811925498	1869.6473368880213	10000.0	6.237771244043775	868.7961774658521	725.5089770225451	41.11882023573922	413.0573663544101	10000.0	13.055179928523666	2203.6005859662077	281557.5829986011
1651.3545820050324	10000.0	10000.0	7.473357008901733	2036.653597937175	325.42143402799485	95.489255049555	8.958250600306934	8166.473366878475	325.0209736755744	6273.155960013636	695.9937383741917	1.0169458922487786	449.3103307273644	10000.0	85.67118654219757	4968.440603482615	1785.8714218170485	51.15605086470698	6331.2889623237525	10000.0	2108.609917137758	6343.73513214723	10000.0	632.1531062635044	8125.961178496153	4929.825290334859	178.18469942329406	665.0064057745817	255323.39383307903
8.9099888224423	175.76281737995274	10000.0	22.27951312600478	79.55439069757594	10000.0	6.357192915210382	8311.677853216142	10000.0	26.89252300537496	364.5583689169319	7449.778760512815	53.59732465777631	1140.918163175572	1628.1865925672023	18.551729461074554	3209.707616171929	10000.0	148.78784679890666	1304.159433916644	4966.645078571243	9.400962787965234	520.6708510246235	10000.0	119.19313399238696	10000.0	6507.803543716407	5.330057937414701	640.209997659585	186155.71647933548
1.0	2484.400862348201	10000.0	2.5344499357393007	316.2476704310403	2601.1648494561377	63.21859385520213	3639.3340892714687	10000.0	2.3664164956488745	1785.2945172717407	649.3201752345045	19.772024621616907	8481.425916406877	1215.3312018231238	1.0	10000.0	4366.211187955721	143.92762929365983	1090.7161333869003	10000.0	35.66751412406216	253.30324795843583	10000.0	6.920140530906008	105.80504537948306	10000.0	8.765287276503939	1084.1325315509598	162119.1758915913
3.527277985277077	968.444125673319	10000.0	283.7595829978735	8249.4708625418	10000.0	14.287463739508974	199.84186198613187	10000.0	8.331950889394978	2829.9723313184813	2837.584096499803	41.9344605118727	10000.0	10000.0	33.14322597827216	5900.976215235992	6652.375196043539	23.233608453139187	1521.9838001252135	10000.0	3.162602736244571	1558.696916920831	10000.0	270.3458655063504	10000.0	10000.0	3.1986210057716677	8494.94335832683	287864.4414352061
34.301952912669	421.2776058476903	10000.0	923.4172053585244	8294.030980777132	10000.0	1.0	10000.0	1291.2617290971486	17.110998311307107	3735.545342268652	10000.0	3.615337125984052	5673.725999784466	1274.470187710598	408.8605350318296	113.78074462174098	5258.945478151867	46.5104699571833	1055.0236703792414	10000.0	183.946183468612	3983.561009534819	3523.944567036352	11.547369642943234	79.9479533812041	2756.592073572828	9.122773330427655	8613.154957452974	228117.634746758
110.7500095484751	676.5342396280062	1689.0099506203417	18.229540694109456	5435.853700171925	10000.0	337.6281453977951	10000.0	10000.0	3.94019635891146	3671.4198508996183	8714.506110726072	94.57064928986956	110.85870918371178	10000.0	82.22925151093101	51.140515879329854	3594.3281975529167	75.91216856751814	10000.0	1165.2546566644537	61.77301433613947	30.20191544408037	10000.0	137.2094501017423	492.5291431588746	728.7462469816791	19.88259050359472	442.8129117441206	199097.30055281
2.25513648366413	1919.0155336496937	449.62364912737496	6.986299933468785	10000.0	10000.0	3.689115474192002	70.15543829607566	188.4589864994918	51.027087514030335	2589.873102597844	10000.0	436.4267347555464	2014.9982027892845	10000.0	1.0	10000.0	10000.0	2.896962376309672	2249.129158762594	10000.0	1061.898142882893	213.10520027330855	10000.0	29.045913927962307	10000.0	10000.0	50.76385995351631	10000.0	290520.142203753
2.7829569986085883	741.1159860531511	8226.192049866255	45.57291239142669	223.7777545093996	4617.648146591114	247.52443054443316	566.0378283889089	10000.0	15.260855838991152	1417.0741892696014	10000.0	1.0	3602.1058392186	10000.0	80.98809058987644	700.3944068830847	10000.0	1.0	388.73679655348695	10000.0	281.1076954994298	10000.0	7482.141959435199	85.2406210184604	1105.631226683441	585.9608440134624	49.775627995303175	10000.0	239017.53446672964
2.860517605954424	8.643694115730385	557.7797956304688	8.261481915206268	10000.0	10000.0	9.21536267177934	3074.646721136578	10000.0	36.8933170985409	917.5193222408176	4869.443514399749	3.990785974311446	6140.576120778195	10000.0	6.0424210809465135	6357.466123432888	10000.0	6.906353503650009	5761.649267149477	10000.0	2.855354321181055	778.4641658176745	10000.0	13.630001051522743	302.8540123530519	10000.0	15.100109643629883	10000.0	263685.0023973212
1.0628203935208025	7170.395637895535	10000.0	4.58607017649443	1271.0811263084067	10000.0	139.93470948143863	8819.374107337644	10000.0	4.227957968434935	529.457962148337	10000.0	35.675872260800794	213.7517974062064	10000.0	247.75911756971504	7262.056374737235	10000.0	53.19258000487332	2568.0159137005694	10000.0	7.873734884135006	1468.7807115603107	1850.9416084439144	12.556171252975531	143.43602330261268	2991.4938976268336	173.2123181689812	10000.0	321382.6108387082
2.8144647143640453	7262.480384727338	10000.0	58.4710426026433	4500.07568396293	10000.0	69.91246900683238	2631.058561758934	10000.0	12.188882656802914	10000.0	10000.0	64.60562487809288	26.565209390604835	10000.0	11.500597024408872	610.7771142290516	764.5933345291193	14.676398203095602	1587.1389734918357	1095.719322781953	1.0	3927.75797892807	10000.0	21.71451056817774	10000.0	10000.0	13.31261867795074	237.11115402514025	257155.6135746772
17.933217198803142	10000.0	10000.0	1.0	8822.32602226576	10000.0	6.953781050770754	1874.4708391108063	10000.0	1.0	664.6392915726176	7181.158716100767	10.804483310128576	518.4738359001444	10000.0	2.942198555505688	9161.26386832074	10000.0	225.48455911544795	10000.0	10000.0	1.385663350309577	2954.1220059481257	3531.922691149464	10000.0	5068.133135689219	10000.0	35.451086949992415	7.627033089091823	369501.5212672983
