X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	target
-227406.5766294975	-164362.96568426918	260518.07935724632	27532.38817360922	-110117.41340014132	101937.84624493124	-162879.63748926474	300168.60605607566	270560.10697934503	-93314.81424055532	-328672.51971519814
157037.01646207523	-355536.19247404026	142949.129977789	-46744.81157034509	141491.54217287622	155386.33847096574	321583.0122238315	270690.7295242406	269314.3325220592	288734.0638332477	6284003.2585925525
87347.7103467019	80858.95099233952	247156.43836443083	-214210.73592980977	136043.22109008988	238501.502495595	-355717.51680130337	63930.365183795446	-100835.9662015343	-16304.534620329177	428876.4215912421
-193129.92792146004	-37899.915278425826	64767.85326549006	-199305.68332371194	-262344.08658213797	98375.63011577763	224616.07986812777	-15813.00389747444	-91462.58131134085	31135.077537677364	-2934538.464560809
281129.51950159273	40147.7081516779	-420520.1383842044	-134707.92957944857	-171643.20635432535	-109252.80183549298	112582.13205701704	-21488.976358849883	-15373.081400732404	262694.63226504734	56248.185268083405
172765.4688311534	119494.58677935223	-209934.82315135896	-89345.37314456575	31379.748239702683	-169856.19238201831	274192.5520258586	-480389.3887901092	-155747.90307383056	-101913.30057396635	-1797247.7300248637
262845.31514071586	142653.2501593085	-205192.96349615557	121457.80302033857	293570.08899946196	-6052.611519397151	519764.5800149164	-344812.3621736071	138764.69077182043	233305.66724420065	7150953.046613694
-357427.71751689026	-201706.16165052925	-49371.57850217056	-312086.6935610062	222429.81256131965	171381.05410102	-114958.64544306342	255922.82383554953	289858.48568076524	-22634.12965801271	-2236891.2444228684
-284814.72853341704	-394001.0712892064	265263.6433719157	-201409.80952246842	-143189.34787687546	197920.90855146907	-61047.65445048024	-36033.07474581646	-40417.38128758586	69519.75419495712	-6887031.950269875
167246.19528217346	95354.51060052076	-194967.1153057194	-161649.09859760478	-201358.51186532076	119845.52613287784	-147984.74570310168	51024.617624690014	52860.282815191014	473678.6936470744	280438.1596602476
-196055.78705921024	-2072.4484082001613	21194.455651913682	-16406.01345528189	256131.11217645224	161060.39614480778	-286188.19772434194	306873.4028396572	-548283.4121658346	430204.87457049947	-738721.6198709314
162796.17203954823	25723.490080993306	-45131.276142450326	277804.87259255233	127464.93660461452	323260.0085443833	-278547.09443339927	-6910.124790792703	-323342.6749896029	-45876.46637109345	262480.66221803456
42533.991234030924	189833.01253807184	-122212.54291301349	323862.7959261364	208342.03970852587	294290.2605135995	10900.884354790958	-251083.5128766579	92079.48792508122	-339403.96266470314	2288240.26382982
-81403.17836135422	370156.22848714667	-233194.83713609222	20538.10334971745	49569.256380364954	-214064.1097303675	137365.4990905677	-79665.40257632562	-498477.93031661346	131969.922420913	-29967.531130060757
-53400.75235340632	173806.25510616793	-24891.32594288442	173431.37782003725	31878.639555244437	18254.379633514654	-22716.373646157725	-289476.26669261797	387618.9798786279	-188306.78405354868	769831.3863158795
-162147.66560429535	-55002.69445100964	-15548.130566260015	-255481.0777259835	-72163.43642672797	182900.64347036649	145890.77796356825	222602.93239349357	201975.17475815924	81174.78514051682	724378.65327927
-295246.09606187965	88974.98333542462	128424.20077531677	-151930.35216667558	-204746.88905556366	203434.84283403127	-198172.150803343	-121332.78815011337	177461.79249194928	6948.246707804844	-4345961.655591869
140957.88848779738	161908.37765058805	58803.279861326206	-300631.01391992037	-208933.30612624864	90975.16013276867	-2187.810392017169	87968.57729456559	335284.6835688147	145207.19984586674	2993086.120193458
482523.08432258316	156920.85757960478	-3852.075946878928	-52578.165841653536	4493.178562409275	109423.82303504199	-236162.56306176897	222864.33893377442	143076.26308824882	143637.1451415869	6554616.163055258
158206.3894086094	-181877.49095894778	280558.86218721984	-280370.2125584562	117371.41876005406	438091.1251619957	-198107.26502613767	-113259.54592055439	19930.273017528245	-100695.13082323984	-1211014.1049387925
28972.525770104658	-16035.983374650645	-259817.80698509392	17453.667759361706	-79584.60216148476	-43357.56357907193	5176.35243880924	-94290.84263164032	49291.32538977361	-17311.096470192686	-2218278.934560964
-478391.24086260475	168954.87515634	-1112.0587296141132	235702.53795968456	-274680.5777939498	103980.4279057505	373763.56810877065	83941.12167145318	55316.301118209754	1711.2161648699664	475449.57332839305
-193079.2318363401	-117903.42649930216	-153096.24408841712	-8709.134415776121	34578.3369575385	379114.954645712	-383260.1531995414	-6962.462951590491	-63113.538506904435	189309.70554335645	-5303862.292897385
-117738.50493839842	79142.30648339065	-145589.9734948626	-70984.27073984672	425459.4827499137	-369084.77696090715	-151006.79918209973	379320.8137147857	-8919.734399044683	-141197.0330997821	2450115.0000987197
46568.49014732783	366.60011889629396	200700.9724832831	-525704.2280795915	-183741.49522962558	112315.37678321109	10089.488554892028	150406.83183937342	52403.99524793244	-26947.412648262532	-490231.76569348614
248620.71556965867	-189855.901341147	149234.81074000965	13172.613263951444	-155342.41817188222	-213981.82863324176	198978.6669776758	-119589.0929248267	-20375.271007410396	-184205.18564530567	-225978.08463848266
-51787.759315678115	-37571.8802017439	223778.91958613385	254885.68533751628	-34334.73078495667	219696.97521036374	71532.27332621788	12901.194572514343	181308.83142199277	14450.409647583163	3034257.0589060867
228179.19543005485	-272773.5867258683	79955.98352337022	-136153.28931580536	-73760.65303777374	189188.19212788757	39611.38517703004	-406871.17357687256	-195285.10794631968	195067.14697775192	-4274114.69200131
-36389.08766848373	119411.21994770813	178752.35947756615	324031.73699134146	197705.2209294884	12764.245006727779	-261650.65108487432	31131.659534348215	51315.479169861545	141805.9550636608	3318475.967037991
-364152.05556040327	-141154.69661907302	-278391.67619034625	340820.41561182356	-23021.93878464783	-69183.86580943414	177830.7649575612	-224350.2205711776	-153372.80760091048	13614.453849724207	-5666439.53041828
195142.67553385004	151.1014909191096	137171.5637216838	-430746.1147582923	89396.34340197039	-127717.16502900604	330661.9274357061	124617.46957781902	47971.549169859325	97261.99867004431	4694635.095161825
87162.11136930464	104840.65224341335	-944.7526905441043	3565.0757866568947	-187717.5746166369	-479969.74269113736	409901.46363670734	-193733.45554134285	35301.13801289648	-31769.59913186724	1216665.174415119
-101866.53009697018	41237.340736900966	51071.406263367506	45853.36821908257	30349.828195100086	-128368.85237468852	-32810.66461776221	6326.803235782983	39072.07935177656	-13136.094561397666	-83238.86987394239
55215.80110963091	237878.27572258594	59830.19459148919	63628.46293927454	-8435.221299328103	147823.73055464018	-37187.08322758746	-90779.75622537236	221059.65057497317	-106107.66365853643	3075319.978599731
331030.4520779814	-330097.8367090017	153126.06763432326	-95585.65375544253	-105532.79702913348	-222312.4684976535	150779.92745472715	-38280.92325680325	-63533.88275893045	21967.38584081493	-286216.0206804937
43731.86135145954	-89264.10304686899	-40127.85976508637	73502.08210812043	208086.17852896778	-391009.75406365655	-73787.88780629243	42761.758788212675	-183595.2209221472	346233.9263534599	319938.12777667044
201246.93505409796	136980.883959007	130163.79934858975	-12953.291391941346	-81341.40307324243	57779.028713078704	164281.66462005477	972.4509867182676	242050.40398268096	-43013.85276320153	5262363.035510435
-28975.71238957737	8608.17417007753	204568.29431015282	-38089.237185843354	-114816.51541745392	-56225.096977617264	115869.35195135514	282405.3757086499	-125628.74783383566	19786.75740577674	2416777.8611398153
-296053.49137975636	-1107.2718332538843	173865.82080924234	-370957.2902921671	-12878.488287921411	-243156.88815664558	-128313.38070990656	-501006.9178963044	278546.82375100534	-71165.82548070257	-7610199.004032915
75510.9465675821	-36408.08621713116	366148.7649662524	98639.13769797572	-193667.1726507118	49661.09514719684	150496.67541484372	-117621.71978486191	217854.44938621979	76406.74114320213	2689781.1288937638
-205462.68461019447	-27794.546311021346	-330210.6790123831	83014.50193981684	-33842.731633109346	-8104.476705386342	240800.22601713025	-91398.80771129187	-50424.63175441527	4394.6591926432575	-2695244.790777731
-171768.85565979182	-216431.627165599	-235738.22635925096	70407.72259162407	61831.543903492835	-136809.20607580832	1017.0792256468169	305426.4768310261	-194812.03138364432	-390348.5218020899	-3476703.549469785
10215.260893015668	-170643.6236283759	-133686.606129754	895816.8502051514	203724.9020067622	172219.59780133463	-124636.06306161279	313916.81325621577	219883.12035858742	376324.2578715542	7010153.683045598
-77021.0753688906	-146527.23640952248	-213088.34791011715	132778.62521922705	172903.1731537359	79787.43883348972	-165613.4386451974	66146.00701949252	-382535.68029313127	264601.85374160804	-2912742.916349859
-340228.09485344833	74812.4176262087	52896.33699027479	12740.471953154181	-43365.410044428674	-58551.583754490945	100380.04674013439	-5763.320317724662	62994.374311066436	42996.56349090959	-1197563.9669591533
-283876.8711592081	44798.99378020975	147352.6690335794	123772.06602892707	-125846.75267748389	582821.8431536723	-255416.9124662238	-216637.68933321	46719.01625231526	423360.6109927707	-2963190.6449539443
40735.76821036327	91787.79099291613	-101142.97231199485	105249.00884791979	3511.567516656386	-94362.10430727068	-49176.95244665495	-19580.36718488358	-289075.6674122558	-127331.84931398567	-1153541.2124925628
424954.2806033923	266267.81239768065	384073.5004288522	-244579.00391111278	14250.749982178499	-258701.52504081916	-139138.9754394128	-183625.39668331496	247916.8012883123	-79245.93562035197	4946185.856305897
-151934.60355051068	132729.2694065683	211913.11452467943	-111056.09938106588	207602.50546319244	152842.64066777108	345592.767076353	-93869.29328534224	-257172.80345594298	-101097.95108890222	2338669.135424055
40357.02147419066	-79548.05684910639	-116899.84312439006	267649.92615241517	-408753.7403052993	175351.99783085284	-124108.17508913213	-150007.6355286242	52315.49681308141	-297921.9224702006	-4795542.273150929
-42065.55457309816	-193450.9475962132	78096.85877486701	215024.1497963513	-163322.6059641973	256253.9290802685	22704.299295588342	48215.79528116265	-339885.90392150363	-361452.46191314684	-3369818.860695486
247487.62693682784	-91460.331017358	-8564.676262314975	11604.546961679045	169686.17644105692	-449377.86679692107	-121340.05895305934	42256.73845589454	240015.79128537225	-98380.48950124103	2021701.7708168263
-10045.93691798729	308085.79033749213	-234739.9285554986	156519.02533704508	-289616.641628798	336807.5254862658	-86062.90495019796	445808.74490476254	345612.75972836604	-21286.101916277574	5317316.053438516
-89558.24181479483	-98109.7690810343	87806.76693906052	-307075.254715138	-42169.06854516144	196055.79822187556	-249133.7738680015	34575.79218691702	-126279.8840541669	-80738.6238931267	-4832455.067170056
-246366.38822555318	-7853.689719391268	178420.4080893998	175274.2379668047	-76170.35425529059	212816.6545451073	381180.91090588894	-63241.50705256548	138302.9412864337	-452561.99253815843	1021393.1735513604
44362.22966619237	64344.274403159754	-28497.7703453116	169617.4317601849	47408.24477260521	157636.00182902877	188899.97072483203	85690.93631206547	100343.26484683936	-202065.95751930677	4094718.2421450405
-199714.0772964879	-278396.6573594152	-175943.47227691129	-34853.40689338512	20623.516489127403	-54259.3126295281	-471140.6980254716	314917.2715524685	217296.02457807635	89151.97024342573	-4791955.168774991
-82875.9531415111	-341953.5614659325	-431496.76583747595	47858.022956071254	131191.1244437595	12599.557115709162	-14181.621416151693	-160908.5229388165	130995.95878276766	335637.075779782	-4724148.329701377
96946.92959378476	-60359.69867925056	506073.93372833787	-45578.511753166815	-46157.23042054442	-159397.3337627755	24781.363304214217	122992.24640935494	240715.610906692	-297856.8528880436	3523666.497043666
-10719.219790580719	-71486.76849946895	263752.1949678279	-15365.54020229317	-323709.5329616738	-126602.76446275276	-315680.005339376	-45667.75733866817	134509.93491358726	-130895.33446073775	-4173593.678394894
120810.32898432465	-82005.88230778216	-14167.369583218046	18224.973450675374	21539.889821323697	199643.53119434594	128733.75060449817	415468.68791399064	441293.79597693443	15929.916522784999	7077460.350204164
-62668.181869426786	-132970.797420499	-214166.05204295096	121828.5848421155	-67560.82379245089	123803.79602947462	-222325.4660962295	-133048.4315499285	-44236.60556935324	-25573.40736324215	-5430759.140182177
-176744.6596373683	87574.4289898711	268407.0661951457	-4562.738809584597	100734.1546924345	151616.00205946804	166101.0377266983	-190704.9451673277	-155402.0460409808	-138014.91878870697	65062.49231864964
-214038.31257886635	343808.1225683642	-179266.53171841236	43860.46744008722	158371.8620776135	-114128.08604002256	170493.72868659013	-245836.71956008323	290423.53983651206	2829.8529931516587	2017977.6522140265
-90727.27751833656	345245.3091271265	-177465.89177115425	154359.23544713223	71250.55774121672	252303.85050710317	-133437.81695550107	-146593.77982475178	219213.9814954797	85064.26166602208	2047832.62522191
227582.03496091673	-66072.69249872622	187069.96385494643	-8244.148673623497	425400.90777859907	26017.387252347613	-128102.84487119608	83974.92455835354	64788.55614365399	227619.41882208956	5663335.652827473
-57995.355996574384	-207046.16856396242	-163941.76024535057	-293361.89307857835	28113.910030165152	-172427.75649073438	-99064.59639677414	-25518.136125772777	208799.0382661371	185758.1196633639	-3993948.415087069
-198772.53496697068	84038.30857899832	-171299.64748183978	19534.07534966708	-252899.68139099312	-358621.29050691536	-76563.43792259373	-24745.78925496723	-79535.93872292081	-236806.1116445119	-5607922.218097792
174209.0586290435	-476398.2546273317	-49013.01740865215	-220418.3911185118	28747.48756417138	-83564.70376187624	118382.38124891766	-3830.6180802682748	-379200.37898357783	-193417.17455990813	-5329826.83477931
35108.448767029644	175101.00996888208	-18277.934410052272	-210641.27920853256	-21716.832356077997	119618.45455549091	-81406.36538921186	121451.00355098433	232942.15704798204	48046.125154089525	2471077.1889277077
115655.70385524444	300565.41704991605	-308271.53100229567	195094.591134227	26230.54107549432	-90133.43056492481	151971.30101189195	-47184.970217041344	143506.1032801358	-198453.94262559895	3907694.1547943326
317222.82628426235	7616.90114389849	112972.82643119177	-97759.95967018632	41585.93839233487	130097.9279976872	132910.48287883645	154954.67801487143	-73666.54200783526	-96071.93449827102	4977597.256809224
-216081.46585570034	-235483.30104985772	-84738.14338213518	-97831.23503684324	-107595.70576439101	93288.91936805226	15809.560430055844	-57631.20610222353	36602.58566229641	-198305.40822092645	-6031235.784346922
246260.10765813655	141191.4814614909	-135259.98224694064	-503399.11044230347	152935.83508704702	73337.354771015	-74932.46181443533	224961.26133957523	169599.50679257	35219.09764616989	3730120.4475747696
-306536.7941847468	-225718.13461940692	194488.79958360203	174557.482893922	72600.85696121538	-344215.50419209385	-71680.71510257771	-244999.97773201013	235306.65075755306	-116744.42671252026	-4664026.00306768
140165.8199650004	-159577.3642991781	154360.60005483584	-31642.962163541637	-187428.10473620854	12737.991085377695	-387594.6628976705	-111818.91442098797	67480.21406493233	-354350.95580637903	-5120376.188504606
63.722293013662885	-111456.2619229107	54016.882269552814	217618.4926417178	-140631.29245116274	-306678.4177837461	140643.65097134878	64873.1948487601	-224039.76028823588	-146678.2741828236	-1027963.6978513829
102107.07569024726	40347.730959208784	106073.83779975986	-23911.751325279216	-6912.847968760667	181143.52009947307	469124.8323792881	-280014.2468803477	-20762.496880593375	-236092.09704641643	2306869.550115271
-304694.1018607095	84980.50635727697	-14263.578102963842	248590.04060841244	234450.3025969682	113956.67010688048	59685.57989656368	101673.7353443902	12354.174275309113	-12239.148221580734	2165174.8590135532
-432211.1994698542	-84220.55443236636	200964.33835158253	-84687.31663585552	-147452.3352783922	455537.7852061862	363815.43803916103	93514.98249643142	227782.1222960095	-445187.08359161555	-796242.831986258
-162521.15209512124	-190593.65186648094	168630.07451929824	41725.45609712961	369320.61441621056	194410.4025847782	-146242.5979072736	168068.43604535423	-61015.10782045106	243371.94182580028	1269867.4834873942
125816.52384824793	110314.70776396504	97401.79356163103	18506.27834821544	205163.90666037935	247559.30076232203	147464.5231351081	-117490.25497114143	-211612.3434581035	-108787.95339431873	3195982.7932021734
-104813.88055521756	-337471.23503554246	-278019.0826498954	476473.4717523038	64491.79156100016	-49136.69627826633	252665.45182358185	-149891.59457236592	116621.65348263757	15438.406712007612	-1645481.5686476135
-206017.21098088598	489153.9138227368	187276.02692332445	-38521.2877521612	-154566.74617779275	-22799.31056792527	-67996.74447030383	390588.91079990135	-245106.94444298046	26960.284658040684	3927012.9550309475
6780.544736467502	-238081.54713489805	185195.02014292334	-18215.172070605444	-35519.19895174779	131178.42755751652	192781.3868151725	-4019.7503539303293	-154240.05990985813	-354793.9232224259	-1531132.9449360846
-16887.35727110627	-130547.25711270247	-110724.6628251285	-73274.56945329283	-234000.73728797253	135592.65791986688	-10459.427514201308	-61675.69384672937	-222070.83218833548	-232074.59553349297	-5675221.367348198
101617.5428841573	-318169.1713717392	104745.5530827707	121108.79651711653	-86946.99362483826	-299039.5174606311	1613.351882227218	-1541.7302964488156	-224329.24730663895	-290243.8432519871	-3732984.484706073
-75355.09394757106	-294990.13594206766	-199551.25582138685	113404.36658064532	-189093.66799893163	322015.2246379298	237856.69068792855	266687.833206593	24955.715935482385	51572.3234589919	-389552.91246972716
-108880.20391578252	209569.81137795004	246096.87127167042	-267666.1253640927	306556.77695362107	72942.3546416971	56653.99002931969	201324.92631930296	-113395.27820085576	190832.9028381848	5091969.72254316
196402.19722431805	-86154.32173607682	-266129.81660412526	-154199.80256374573	-69693.23827239606	198800.55767376933	-8453.599686958607	-37229.6437931298	-249732.68495252548	157096.51796591526	-2332007.9437728464
-167414.9974822731	-162598.93188198737	140720.77361574722	-351940.51973009284	-16144.98766258848	-64705.81231224023	119826.42027497849	-285002.3966844701	2496.141097187908	68596.86827182137	-5165112.473782583
-43449.86568361957	162486.9801647843	350808.61006537284	107596.85450840362	26696.89908290231	-103279.49693215408	-202120.00813021124	221915.64830018987	-30689.97022537692	230140.6549333457	4065868.935554534
-131579.69771494818	208128.48855993358	69477.96834171105	81217.0219748858	-253307.76578899435	233458.14347675597	-564033.7644481382	166811.0903698738	186862.34753415422	-86480.23745559232	-1956361.4473016802
71494.0371697448	66825.24946764694	96229.17815303736	57459.31454981743	-121365.06835727976	-52200.69787033592	184079.23225089698	213571.33545887997	-229356.61972530987	-306185.5265025293	2266050.953968815
34933.91114631481	-307191.4596884132	-13708.007265443131	-402399.99362122186	-103228.97387165132	12703.111545379847	153406.15889691413	-199831.98869039517	74736.82869402041	293698.68087242567	-4330235.761897597
-171295.21782551447	118553.89710465103	31366.433307237996	-171238.02091842375	5173.302057659862	261016.31842768323	16474.090130767498	17309.52952359547	65797.05578091925	91837.70457832176	236940.32781725217
92959.0538887931	246338.8600868012	-84353.8175531813	-10884.860074261127	-164117.0591707889	-357397.80196215847	155786.43610410218	-5146.758967849503	9515.883430557558	-197354.72363470538	1535998.348548314
-205554.78358277073	-129337.37061267825	-265176.8153907378	-79028.02172524278	-142649.82561679452	75122.77542913148	118707.7972796631	52029.71535568838	-47088.89157470181	-52485.51913846292	-4434815.447643581
-177192.51359997786	-351153.5715516108	-393418.9125812308	-294076.02693514345	272307.6405696223	3241.3198968103316	100249.81736144054	107297.54542426585	11236.783678464066	-14956.259330261642	-4475861.052598825
327991.33636573213	-100671.34760989463	106725.28496329517	-290912.28104894486	-38105.037924007476	58274.891247716776	65415.043610661516	30929.708647325016	98904.49840975451	-226104.09120659222	1568089.1651633559
-407244.10057118733	9498.69365032859	-49814.36893060814	-334578.78026231483	80842.57305546642	143174.5489381919	45406.895772977776	-64813.63504179404	118288.43035037098	136044.07209533823	-3635349.2681154497
-241864.89355568268	60548.75850100847	51272.1967476931	116745.87230436385	-25599.395042679036	-152291.11135277012	131301.21663504542	-262654.4574504496	291763.82717129384	-46283.61224099848	-1096516.5217667655
-31179.635587333505	-109657.45929812019	32003.64517055754	100356.547233509	223479.76318049215	289699.84597858525	-71953.72915781714	-265209.53721640765	-82693.03222465521	52056.10131657723	-1648962.1675044717
192536.98341051387	308113.32226826256	-230573.2403094239	-78407.97373942455	-105744.32656736312	117422.87941419666	32022.17812791946	151262.2581378816	-101377.46997344455	274390.4101358313	4093347.641699971
-14320.25188281279	-7444.447301968318	145525.90872739596	10389.177161459887	146528.01544311584	-16143.316021716464	15727.038063218119	-399640.1369064215	183265.5349404963	69297.69517959854	-582889.5448434837
-76792.04040696804	25667.80544058766	179561.05628906508	-120923.94410344145	-107555.31116090955	4686.425429481063	174684.96398946518	-273750.9071192059	101070.92619834915	-92812.5060257312	-1481436.8284528658
96946.56345889495	-169271.3309981747	-128709.9664634924	205992.16351623225	-66955.06642130818	-80729.69264839934	-191024.51586987058	84719.81311869221	412504.983848629	-213506.58285085458	-337670.5938764515
-447646.2466649944	-424140.03052701324	-121373.03557143509	91537.31721071042	-549500.968545047	-99946.03523032613	-105249.57130348422	277667.55564168957	-77004.36234257273	76597.79694818569	-10197660.208807671
35042.28378170241	597051.800520682	73496.33309486088	-62705.93723447958	184360.30039545044	96537.57744184254	84018.89809036825	121370.1186431342	411308.7129659083	-226177.68706518313	9948943.957716936
-380760.77349625324	302559.21376294526	42203.406044456315	-137255.68112362036	44351.54928667783	-167096.07872841234	-534212.3930739511	591338.3266453099	37919.97533541191	-117802.60786295298	-119925.57411126517
7301.244477104028	-392393.3701356632	-309541.2802482375	69926.10833392551	313639.9381054972	69644.22082883377	-144073.7709793308	-288570.7508134671	156905.45209512772	-113439.0302030202	-5440764.790499944
61357.99249229036	-426623.8435436222	-205342.0983570532	34083.083518622385	27103.600558359085	-44549.64263040424	73783.44058164934	2330.341537049113	24154.093110272337	-127813.06656640323	-3705115.472940394
352982.7611101543	558441.7735819923	18233.629333287834	157640.82815943734	-356125.1345814978	300546.86526111764	155245.7009448212	-96786.6889902466	247436.16005780184	-50895.2153290683	8245332.967985627
-115400.88794544058	-265375.51187340455	-120805.9770949542	43840.83752671769	134685.7625507387	32358.308120544032	69344.80324839008	-67405.27493627532	99249.71324908563	296566.57327718136	-1649035.532391297
201267.11382102585	320673.8984014754	-239070.51173992685	124390.44849578611	-74477.43708452904	-293454.4796384227	29541.164152601636	-166627.55603791212	-315550.6455600395	-156348.0944449069	42830.38362773367
-171887.63735906218	283366.8164277606	324768.7488538514	-390180.0933578762	18476.29179979395	-79939.29816719815	-582360.7889434531	-288928.25061368285	154987.22142169485	403839.8505422529	-3823316.639461069
414732.83508675103	-74042.80612158212	20485.73281560173	105470.94935047266	-2439.1133187788732	-149227.2041391809	-179216.93957600978	42772.44656578991	-213371.968332461	-218972.69847337052	686482.8131612011
186930.9414673247	73985.12260087806	-223465.40178624692	-8298.220915475848	194097.691922676	-251652.92587345757	127310.64137465287	464521.8450525532	212363.32919794635	282805.82711239747	8350784.472948696
79182.84419160908	-23434.400994875094	314829.35720648174	-69181.45613336557	-167476.15793649337	179159.2436471857	185056.37854336627	33730.2735220391	135271.40953498168	-7537.42414844758	3091974.088187001
-162762.72838578586	36093.62836624129	45308.55018619921	259583.30113215244	252515.48139283006	-11500.593758983274	-95096.94823788857	-132766.62056513806	-48212.64449315618	-86806.67086472	-272826.338240623
-277185.3331940493	-1266.8280930511924	-432232.420714342	246129.16083560226	244143.0390990883	-86670.11101690524	-74154.11933210194	-14469.495030134269	10404.13008792395	25434.783838857078	-2485265.196557308
107364.93679113519	330926.9496804177	383569.60032133316	-25815.997609370483	-193886.488657664	-54058.46352489904	619339.1027544107	-313871.2685450388	-94107.82790588346	-282538.23049852625	5081229.841973205
-134274.703891977	-142759.89322773967	285081.18647458643	372882.73277199955	-185776.49168203317	-133798.88648794085	228504.56390082897	106703.9986284793	135285.62106418444	179320.2589706114	2787258.6046071304
