X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	target
219.3335269265792	473.38836369194723	346.3609496255795	-254.05483676536804	65.15698254087869	71.9456203331207	56.14628232567026	52.8085886006473	68.0587701078388	60.17270940780884	164549.19660102186
537.26353822607	615.3489751134042	576.3062577403116	-78.08543688733425	10.86270761299551	35.546153351152284	20.73696225416312	19.252770556226857	16.973856112217454	63.39335231578396	249753.47497121154
973.2804492049211	249.12147328466494	611.2009607295637	724.1589759202561	29.456971648342787	79.43363873352331	11.819576813301769	70.36840195403806	52.235405030821724	41.208406472806175	366997.18084728246
143.81462626327453	512.6802598066831	328.24743836923807	-368.8656335434086	66.14762874555964	72.61825041929626	38.97196872236396	83.3630137683206	59.49900839027952	88.20994671566224	148486.88578136
228.99734740140622	44.32597718380572	136.66166249677764	184.6713702176005	74.973157293604	79.61672712178928	23.4834657441493	49.97431650812503	25.917689088452406	69.5914613968824	103404.20094202533
739.5050074947403	246.67572023427937	493.0903443910851	492.82928726046094	66.34400234191449	24.289865765853605	28.55483601680864	99.27607337228368	77.77777549971964	96.57746827966638	303078.60813377326
236.95888128031507	822.7712071261494	529.8650419321722	-585.8123258458344	23.101098278725104	84.80250679918443	41.38281058254729	46.013459851526065	90.46491514319301	54.69614326568542	215569.72291723653
313.1910845787456	129.15994044788619	221.17551083031165	184.0311441308594	50.88409688823603	82.64195458405064	51.066967761150025	86.20528679108749	98.98947826256143	16.48239991573027	146186.23422299232
731.5728278472474	640.9291349726436	686.2509727301913	90.64369287460374	52.05963671072498	76.86132425941594	54.91373119490161	80.16590223418504	50.57953267848529	98.49894378735121	365398.6353299604
304.265429631531	160.2254838235219	232.2454678943392	144.0399458080091	73.26288982557712	86.63239124981897	55.66271889021072	53.27807127726032	40.625782038855725	25.93870248646754	143222.3062532131
442.62592680896466	507.846764864929	475.23635599631905	-65.22083805596435	81.2662023581344	48.96808894517473	12.100481454758238	15.407951746895616	71.011714576136	43.48111970313729	226363.37078596745
962.5508229897965	187.56245018634857	575.0566468824782	774.988372803448	97.0587255007532	83.02667524305906	19.87514211224081	20.957679788291056	63.502646942135705	41.0400256755865	364192.3165520778
375.02009915614724	678.4785291864172	526.7493062113931	-303.45843003026994	96.83053819708688	55.32593779798586	34.830893522966306	27.39825975206931	72.50720471070187	58.27431571996927	241545.28993099884
517.5616259063436	929.5709543471099	723.5662733820321	-412.00932844076635	41.05185999494199	57.006052598005475	42.39761663590025	11.44327600275812	60.620404714427686	21.138459947560996	294947.79935085325
861.5211732173125	955.0202695702227	908.2707159138095	-93.49909635291021	24.634036756332875	30.704893097220733	16.89117776381046	92.79112297932292	57.7369619177863	45.70677741364657	417074.2457698
189.79782807903663	651.550014874662	420.67391814224237	-461.75218679562533	72.89733074769048	36.153474444964665	55.006412560642	83.4627440377374	24.109961178193092	97.95262557153505	169191.4761019705
239.62762515481566	935.1984419083603	587.4130211357078	-695.5708167535447	12.9016332996899	77.65353641613835	68.99191313287866	79.0966728867438	54.50522093163299	99.2241296603466	232790.92474130544
451.44367931298086	545.9606766983638	498.70220032066146	-94.51699738538298	69.52618298069048	39.238738038935985	56.468490549505304	50.03463318381631	40.49936976238068	86.33226603728603	241340.96703269135
655.4416469075745	187.46072318188794	421.45120252610195	467.9809237256866	25.033760320433736	74.58810277084685	77.94808598342469	18.007798228240453	87.51244466647586	83.17945423997595	275963.7276975195
834.1182143924175	313.7088335269198	573.9135400030597	520.4093808654977	39.88665017414384	23.94476068041423	86.41310619551257	56.943956169200945	93.994877114116	82.54148541427621	345489.63725261396
788.3435957384474	807.0680166671183	797.7057985851792	-18.72442092867084	13.229171360996414	35.469265389872476	68.70005419989053	68.3127142444123	16.619842584234213	35.86740553725581	363969.6239241019
100.29404201820347	764.6795982559504	432.4868114442071	-664.3855562377469	10.747435701099677	97.30516240342625	48.853268079077715	97.24146529778427	22.629116779104347	62.86301015117375	150162.18116704997
610.1904083734677	548.8147636450983	579.5025746389542	61.375644728369366	17.70853545238692	85.8219766491363	40.4394865464255	29.642394926041423	88.43068581569588	91.19204816023044	306867.72707964166
842.4628636316634	241.23168745792486	541.8472843676591	601.2311761737385	57.124051575331364	21.555655462202644	42.353896046690785	15.710460478894323	98.17013173801591	20.667522593811352	310363.6099325043
705.5150965194589	58.51459852156081	382.01484810263713	647.000497997898	85.03740378286149	59.168250775427374	52.727408879205804	44.58525116137797	27.36540931938456	23.190580253292822	248739.44300108432
416.9108645128903	584.0312802872478	500.4710763899906	-167.12041577435747	87.29898186328587	37.092347833752896	94.68990350425874	35.29586340520616	93.41636888464086	96.7411643017672	255908.24394901944
250.04579859838236	49.65852786018753	149.8521791186882	200.38727073819484	30.557661114874225	48.071300161758636	60.16105582448201	89.97332451609628	39.3463452094411	22.020243927713516	85273.43793785328
151.0705874724981	135.55578232491462	143.31318431150208	15.514805147583473	38.66466819374908	57.47733313071387	95.1968571368804	45.21053991551347	15.841602659320284	44.93453031642852	74861.12733843528
544.557558977754	946.2922052036708	745.4248932796584	-401.7346462259169	26.555293554455947	70.6789144348883	71.76124253042363	68.72589935080777	47.4041320178201	19.015390648128992	318261.6015043185
