X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	target
-126.5143761373165	-14.300211094005542	55.04798174992856	-132.6101480334277	-111.08160083417293	-36.72038902650491	-112.00707933415396	-142.22100168141856	-28.751643315660175	-37.25988548632243	101592.03255041566
18.820476304875832	-45.10257771787552	-43.48315406373472	-65.20398608767817	-93.74617736394032	-101.91948819341476	-58.49691974303996	-41.60600979477513	-106.83523269231306	-92.22413542950731	28046.22868829614
46.78391965737306	63.577754749707935	36.08360320216176	164.05911261386643	196.53896824260636	160.1903362928426	151.4040392699941	138.1061877089581	165.39192065419704	149.54791147429407	76479.74563624391
-35.28867415476826	-69.59791904758657	85.2051039029559	-56.639671788099236	-6.400201832148473	-24.16201009688878	17.1260156902889	-56.32470640811617	9.10388407003986	-8.193584990827967	-51948.32794666767
-124.41636767064948	-32.912420616692415	22.67543562772337	-178.18482770549338	-179.16693142807782	-98.3721863345992	-163.20054584278233	-174.82541454492033	-97.44884451631606	-95.856933256748	22882.664351840434
119.41859964352193	59.21283225980865	36.1413447492756	250.62116699074895	292.9499609581338	198.89745179972803	249.11279422296843	226.87724793740068	211.51100937982883	191.50648591806652	63105.292716128344
34.77688787828888	42.4551055371572	-14.698347383209112	82.34964273271096	77.71369886470642	64.13745587025637	55.530791885149455	73.56382034396431	57.20200066610148	57.29995278146724	22147.806273622093
-31.770494011436856	-2.064634350364142	27.801104842114537	-19.87740676220801	-5.369340278499354	8.923208711260322	-8.474519258246676	-25.561325391338013	14.367946660344796	7.957644988542265	127215.77778892744
110.71649712782983	-67.38546151547017	-16.08763519951042	46.58080682258115	48.21766525454945	-44.519760301167146	89.39249853771643	72.22143200298993	-30.082067388374693	-27.321115094695596	137667.45421793396
0.806239395023622	7.1653152500001855	-25.795265656617	-11.295558749852995	-28.498353842233286	-18.420201687984385	-27.65280951105403	-8.059407317126501	-26.68958773899794	-21.315568442316412	-125380.40104501015
4.631379397446177	62.14312814291573	6.1714590851824385	85.30530974501487	91.96322131760407	98.30709683838238	53.210591006432686	64.35666175524813	90.029333280101	86.21754303141081	-37556.26394125272
100.66936237633116	6.8267665541368725	-18.266077565605435	120.66593952975315	120.76474789285574	51.186149802729865	119.69195875926096	124.5708897252097	53.42376925177836	54.077496999288904	-28626.323775291807
-69.48900715963345	67.6019682987163	104.97037602512547	78.5347777330611	142.10031780521106	171.63146036418675	83.23640529014749	33.39557069386385	186.7718222259005	156.94115189228282	64949.43470405553
27.702888555795358	-43.08515351281291	1.5015739582041088	-15.215866116123737	-11.086120292418467	-42.6524653632915	12.80122093856654	-1.2451045600618138	-33.0021909938768	-32.27163870769557	15962.839399028147
4.88351883741677	-63.22492034774828	-89.65532262672885	-143.24389540227824	-204.83261494879375	-186.21713705117085	-149.83573385278984	-103.68604537243411	-204.63579905821888	-175.97198355150994	-176717.63669635198
38.99143203775249	-18.755449747178226	78.42594927362771	91.52374881606289	148.75333622288053	86.62420264804514	143.77769598682283	79.53398574875149	116.68461495894833	92.61052423408348	83799.03860303859
25.943559022006102	24.790251051378544	0.080951567847056	62.55138360713404	66.57471094665861	50.878200531754075	51.41172085075324	55.11496044274053	50.6322819388186	47.00292797455106	87814.17181763894
17.573995017610084	-98.91126246874052	2.3467451030184816	-93.19941473842621	-92.47085916439327	-125.76742135969063	-34.44459088766512	-63.177004304422496	-109.99905441124662	-105.17351347961868	14402.305895259873
41.158529198095735	3.6658983594201944	-64.4980449870527	3.6804482444083977	-35.887073733341765	-42.030025492561506	-24.414660738115554	17.854555927841684	-58.81798640413103	-42.81571228923685	36527.138235022845
10.443179750237771	-97.98350619398879	-66.40930244492154	-158.21447414396485	-204.41925303066148	-207.71477893270895	-133.24755264513914	-113.35828119776325	-211.73785682215092	-187.73692184854252	20536.043685692362
88.14898262686997	-25.385838457485697	-85.75899853517103	9.96137556548586	-36.405719608531804	-78.12059267340712	-4.2739291959345005	39.75024362526535	-92.91764330109253	-71.83190631355559	71043.01050447924
-5.561303067435016	-45.19538207323949	-36.77649712948833	-90.97155179252601	-117.05422637714082	-108.53798789848437	-84.2462163412764	-68.74734982791817	-114.92385275095475	-99.89885102752515	-78495.0908951149
37.18258877700866	-10.243833193235862	1.5697932766388223	35.375431165990825	41.94970709523318	10.4612107757239	46.7804714585441	39.46916293096041	15.286612434209818	13.734465368141983	81610.63733040135
-40.07637950522708	-17.359324755613123	38.54011099939856	-39.63431037142431	-19.27274966809221	-5.856121517058507	-16.776947502823003	-43.16841389655536	4.350818050622345	-3.641776259534906	12609.536347125158
-22.8609269659598	-34.455589886089506	23.384505192944275	-49.854267588489755	-38.97713992689793	-36.602953988781714	-22.465956828529205	-45.64603929313619	-26.647909778879196	-29.750728863090085	6463.050380490078
90.30445589184808	133.34526111600044	4.857789354312389	276.9013659220226	294.88340644641016	249.76121388534554	214.80571081144495	236.2184256305943	239.46931136986765	225.8739304588418	110042.69399164755
111.56500730963162	31.90255507203786	25.04222374722285	199.6331498931566	232.25894910647494	142.48307242125315	205.8762878199575	186.6746085238026	154.93016683980755	141.1640859470507	46861.19216364759
-48.50621301898218	-19.877888274586073	61.88268787559991	-34.12671697223009	-0.12074466226690614	12.261217712991058	0.8510592368303554	-43.34371277190608	28.767346892109625	14.701291608360476	-27241.711641725382
83.18664160717368	15.262156326567647	29.369584990300613	147.3436181627776	177.90742007016473	106.09402459906688	162.28105730562532	137.37039653065702	120.58754356094241	107.0971498058297	159878.49677585572
77.16217641360944	-24.442471089313706	-55.98087166445057	22.44781585773832	-6.2790947852385965	-50.01793067137162	19.040594392884053	44.663124706191674	-56.71929349618801	-43.37372987880718	-124664.97983551901
5.751303957370859	-8.00663977833202	33.56700382252328	25.53421427786973	49.34514841463947	30.40738217786094	45.525964375141584	20.054984030066258	42.6226607258595	32.38578234830948	-244507.78234203407
-45.425125575609556	30.205372771952206	-80.85859450227723	-87.21452296690283	-147.89611918724174	-76.64559811034836	-149.43098948005567	-79.77736609716881	-109.88961836622062	-86.73864688050871	64725.45573758792
19.440945513185664	-58.69366631530144	55.631715260165095	0.24805119994938202	39.444280653425054	-7.95589548326179	62.253395868910786	6.665067976770619	19.84514517473352	6.333448978458294	-97279.67627928015
-73.0250449709244	59.56303408159163	33.75685282034604	6.119973851080726	21.028635138725214	77.73860680161268	-19.87737262887332	-21.360245159678986	72.24016005450889	62.03397696455155	12348.49676119687
-74.23023959598264	30.413358317209468	67.29675039191577	-2.2540703871208843	34.64286907163221	73.59179101311554	3.9715867052620726	-28.363227542853032	83.18075256049352	65.63893984959996	-147914.5475119567
-11.323944595076338	18.368275340808907	45.67923131166248	44.54281928202873	75.28282042870208	71.19068895639369	55.028756449603584	29.277879181668986	80.11068862018563	66.98269671098471	86852.51052579802
11.535587453748128	5.089416685366375	15.317376696601132	34.64918051028453	45.288674047079525	31.56549240120869	39.05572564715853	28.134944982599514	36.688318563935645	31.734097636609775	118991.78542776774
-21.774318528492167	25.655289908804136	-12.97733387919586	-7.599104145803057	-18.528548115603403	8.496900187000815	-30.910717471710363	-13.376050028954799	-1.2327229870032475	1.595744876181872	-103612.50725173306
56.05940712849523	80.00489234102392	76.41657817431229	228.71124219656227	289.30327101060584	235.01263342872213	226.7452572957355	187.38761203157344	250.5716163820105	220.59318734524558	28697.182736341078
-124.39043282675398	63.848269304409385	16.90117405508541	-67.53735873265957	-69.79510130346152	33.170861691108335	-110.25584978814254	-93.162258340007	17.514167802224772	14.356002233269257	-162798.03056835366
-59.82789643083433	-74.67548891265717	-106.19737913503324	-251.3218440548653	-332.7937747351416	-263.58854283244034	-267.2553984713723	-205.5174667644422	-289.8588596675736	-251.97549777785966	-18836.942399485008
-32.69491941627883	1.3656689925719334	-2.3685351272217976	-42.12480194499615	-48.06947483209156	-21.079645712922176	-46.77317391532066	-42.493598313719694	-25.124886190426967	-21.731555436243184	54232.94182467284
-11.795826465606197	-20.344262225218735	-26.737833542216155	-60.908110354274875	-80.61811168202145	-66.93381047949946	-63.790405999454194	-48.96559659302656	-72.4341601482978	-63.328301045481176	-198963.07041205603
-2.891830618879687	56.389401355582294	5.698533406388617	67.72952460054708	73.15075059842948	84.65008006951312	38.90421560550284	48.749232168791806	76.94423392768485	72.64655121661681	-85677.32615505537
38.410360831586864	10.769825272814398	25.41343198372948	82.56358286547938	103.95656931722378	67.27082426188367	93.03799564224461	74.46409948107498	77.01749268051265	67.53997738588636	-66093.55853340661
86.74682879184043	-42.83860469133964	-27.77733897434333	35.79726361736821	28.123007344850965	-39.43714549750505	56.95844729630611	56.130497200026355	-32.72812931131069	-26.613964666339132	172492.79349164522
-6.916764100818895	-18.871170056516487	157.8885641522149	98.93108264015018	203.89802733918177	147.10669507675323	183.22120735961306	68.35940551758655	199.46400233633264	154.5560665449627	-45279.25100210722
49.813340972357004	-24.687829158065625	-77.82909493298756	-29.83343706622104	-76.90289397941277	-92.60123064085742	-47.715310463191265	-4.670497094403091	-107.11118875545716	-86.88684032642524	19735.590122925438
-15.652901526157718	-0.035429728832295865	-62.52038669848588	-71.05011276221423	-115.64398221080025	-80.93586119419622	-102.29152923829544	-57.7417964206968	-100.97614834096184	-82.03972116239123	-198695.94248153435
8.378505290049516	58.11297987528335	-26.979561036856584	57.56954701479018	41.93584912944434	56.79061651009304	13.646258841825526	46.124315273923884	40.986023823108944	45.509545294304644	85598.28920258197
-3.132411106091075	12.062012420336465	4.225257284643129	13.109191722456739	17.67157606445033	20.86768670065971	8.756503367539795	9.496409329189053	19.67394366727226	18.226228243253374	123943.7038088862
