X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	sparse_feat	int_feat	target
319.1221953595737	160.66048094157875	606.1999660277828	1.6855951914836202	100.81931048213002	91.1811190806098	862.5816563949113	243.89777577442047	3828.600374022728	2.9284304560654766	275.54230832787715	53.87263446279535	214.75471448212505	51.476664968334816	5239.178491749266	39.83956231084117	17.178668599877632	122.67891838894695	62.08841260245482	99999.99999997424	0.0	72727.27266115701	96.32049065752776
159.3544343317884	227.5724791721737	7.399990426935962	3.089351368617213	82.3077654875264	4.134965959289656	16.83517823751222	593.8093302332635	2023.6428293443205	19.352246622286813	964.968994319393	0.7952944517872909	232.34896401896103	52.46073574786231	333.4497290912832	23.626934508404872	2137.723904038619	21.96010468022731	408.3895164386597	217.9787732565013	0.0	18181.818165289253	20.578044330677567
8.827377068647413	521.4786075263883	20.240817313569003	22.093512385207887	31.86616994487887	1.31902620355748	136.97455581916887	216.66139786955637	327.9786687830531	11.609966395860956	44.62312125753239	84.00842240542136	1296.800801491976	269.1000683888796	421.58508710656486	20.37500869754765	6.800908846131153	877.556425408347	716.230002131805	1583.8116749645542	0.0	81818.18174380164	82.92779680940335
1210.6822215724687	312.78477727611886	162.60428119103233	13.308941359869314	4921.793710877331	50.08125928536354	69.88580902890472	3007.8912833713257	156.12433155486318	437.6085387671813	34.26821568245377	24.94653434940377	1210.126483727348	67.80427388932367	133.1983487418445	64.90268449226804	20.92803749677894	55.316097032767445	145.70650780627602	419.15400804679547	0.0	72727.27266115701	79.2011581423064
92.26804469009468	2623.794154414217	425.90527008673047	9.1383966186065	2084.058036498729	0.7428042825389409	4497.996079115889	5.146582896299415	33.008184098558885	41.38501854521201	158.4943481879986	281.74493127636646	7.414402610740958	443.5177604473542	56.66724750934002	70.09626539023824	133.75960731653484	152.57290347879325	38.6099749968968	137.20745283840915	0.0	90909.09082644626	96.50273425057892
19.10141357785736	465.5257919361619	184.055981391608	421.1599271758636	5256.567118513717	31.649989823551486	616.0426854200012	327.45455530502727	6.669604013074619	11.077558398461402	22731.20872759251	76.98931080838241	459.0066159274044	172.08766684208035	61.1813021111733	40.99722635581524	89.37212192179017	6.30291110185164	15.498285425875654	1574.681353793067	0.0	36363.636330578505	63.92481723008859
90.03044097344528	1300.941452061964	125.0200219207668	11.559136366979716	37.00709694899885	148.39881270864473	3232.289149148806	26.334201964175964	399.93815838781546	85.46104933299195	4059.6034777122895	1047.3598109543511	9.70880052006878	83.23983918368376	63.72681996504284	14.70140849030162	68.55229493090721	253.69858286953212	21.057130266210574	91.61906445331005	0.0	54545.454495867765	60.81485556824538
15.386074785514923	91.11842783151948	48.84481568758422	25.315037930091357	347.0817422542351	0.0529980249847468	572.7008799395909	2849.3785988138943	14.025504848330833	6.329892242486412	86.29176716864833	8.276447210517484	97.19507017915106	5.057213880998875	19.201654019529855	844.5241995994113	23.660429977778502	1524.138519799717	236.84568917812888	9.590971081290284	0.0	54545.454495867765	56.51549741588258
43.76157270085306	8711.050152891981	448.5274441602113	0.7982551190927238	10.769386575311833	142.22958218123318	4.645953681595543	2.773966472630887	337.7135233528164	85.45774230772987	523.3461555259645	63.68596875622103	54.46776643501972	69.75969146404691	506.3121464934631	828.9373839976292	55.78596357031624	16.365170799616894	11.871050454041168	66.8933251564132	0.0	81818.18174380164	83.67047170004462
93.59510398322078	48.44990709434354	47.82005276110598	43.01475681533647	5.404761941007688	6.937811561840656	75.74551599066764	1079.084482241709	1590.9435345502577	29.060959074396216	1773.6874820855764	43.478123578583215	2.827344748411717	258.92762563446684	52.23139043369644	243.8770649558863	144.65114275636353	9.746622835458547	5.644676997683456	366.018862672503	0.0	54545.454495867765	56.24051244969971
