X1	X2	X3	X4	X5	X6	target
219.3335269265792	473.38836369194723	346.3609496255795	68.9564411051965	40.88436617250682	20.614616028016407	184715.34528430525
537.26353822607	615.3489751134042	576.3062577403116	24.383909969594043	29.787633152279337	56.037986013676836	285294.85943052504
973.2804492049211	249.12147328466494	611.2009607295637	16.171277833010798	36.888252155588916	42.39561794632619	243549.71957947485
143.81462626327453	512.6802598066831	328.24743836923807	93.1022279070994	68.62332800964477	3.4195449921188836	194234.11249303693
228.99734740140622	44.32597718380572	136.66166249677764	79.22507001640182	96.14313123833371	42.696619928121926	67613.5227898606
739.5050074947403	246.67572023427937	493.0903443910851	4.9767196588575535	52.411154122695514	3.28354290838776	195365.49257003586
236.95888128031507	822.7712071261494	529.8650419321722	99.56087115144261	7.661981392964867	47.30351250837003	304806.0337873894
313.1910845787456	129.15994044788619	221.17551083031165	54.45720914888342	20.523392678030916	69.5329406452567	98307.82467671523
731.5728278472474	640.9291349726436	686.2509727301913	54.853899207118886	78.78331881854967	65.8357092185296	338687.4063058206
304.265429631531	160.2254838235219	232.2454678943392	34.24725562358289	56.743925126447294	28.496827757731158	107184.6646817258
442.62592680896466	507.846764864929	475.23635599631905	20.27692093688391	29.28128551047844	69.35624559704699	237570.06384240327
962.5508229897965	187.56245018634857	575.0566468824782	64.21291468642603	3.07865688607466	72.38027766305233	225371.8662872593
375.02009915614724	678.4785291864172	526.7493062113931	30.360504708709236	41.0902058988588	2.3089622682200828	272191.1659501155
517.5616259063436	929.5709543471099	723.5662733820321	60.13762114431604	60.998149281447155	56.04734821735018	390715.51690909744
861.5211732173125	955.0202695702227	908.2707159138095	93.92241361712067	18.669898487717273	19.84007292457164	452463.4065567004
189.79782807903663	651.550014874662	420.67391814224237	99.41737916817344	11.116933275384122	59.0215235628607	244383.78731264285
239.62762515481566	935.1984419083603	587.4130211357078	39.98586951372155	36.080682624575125	82.63592101750041	342037.9487304358
451.44367931298086	545.9606766983638	498.70220032066146	88.28117988673708	18.413002308118486	84.03615053853187	260939.8006680909
655.4416469075745	187.46072318188794	421.45120252610195	60.102587748869	32.737668011539924	78.09448189504872	182360.9344445523
834.1182143924175	313.7088335269198	573.9135400030597	67.85170694844143	19.841010119356273	49.39871801434912	247236.421063163
788.3435957384474	807.0680166671183	797.7057985851792	32.788871863714476	70.19448245745882	4.5109006285336095	387029.36827338993
100.29404201820347	764.6795982559504	432.4868114442071	65.46214957970551	80.22888163636875	98.82034927269741	277744.442268981
610.1904083734677	548.8147636450983	579.5025746389542	83.55392792414254	72.98740126426408	74.92753368241044	295430.94912869047
842.4628636316634	241.23168745792486	541.8472843676591	60.952031130992424	19.12931742021072	27.332958312466292	221001.77348027533
705.5150965194589	58.51459852156081	382.01484810263713	77.45602499145873	41.73414732663257	97.23654847799783	157569.98620701703
416.9108645128903	584.0312802872478	500.4710763899906	90.90725263612946	21.82470547811538	52.43754866553567	260472.91433957228
250.04579859838236	49.65852786018753	149.8521791186882	92.71748377359889	90.13868568106571	8.987828010063803	69154.36290896454
151.0705874724981	135.55578232491462	143.31318431150208	48.29533632166656	29.819729815092945	84.51072990054122	79945.75859723025
544.557558977754	946.2922052036708	745.4248932796584	54.37014196449175	47.16528013283886	26.890430456148138	390288.8671561606
