X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	target
-253028.75227463298	-28600.42218801108	110095.96349985711	-284091.49139430706	-225808.30131140212	-82918.95599916061	-217415.21612971355	-288408.02592229296	-60464.68528850179	-79936.92221276919	-26397263.884790424
37640.95260975166	-90205.15543575103	-86966.30812746944	-123683.70108711693	-186178.2592398991	-213500.57580889913	-109763.99510143946	-84940.78671213768	-226288.47099547912	-183434.98551985112	-20246637.591938283
93567.83931474612	127155.50949941587	72167.20640432352	323114.0450283096	394822.12490911665	329048.65369407635	299470.91063579236	287378.9632133792	332485.73731929576	305554.72956155497	43554170.929183
-70577.34830953651	-139195.83809517312	170410.20780591178	-103821.34940767665	-18170.016910147962	-49969.24315937154	21139.593470891225	-122235.92540781759	14160.611030403856	199.02868549618591	-6014170.285168167
-248832.73534129895	-65824.84123338484	45350.87125544674	-365848.13275351794	-359711.61645324255	-206369.36854675843	-325873.65622983314	-346620.3848111281	-201039.15030187622	-200034.67998705307	-40876684.55871164
238837.19928704386	118425.66451961729	72282.6894985512	494735.19269692316	598843.6821831462	405658.55296227813	495845.2653070192	455204.2821951461	427579.8392321838	379531.61862919567	63760938.86103214
69553.77575657776	84910.2110743144	-29396.694766418223	165823.99018254707	150516.87032245405	112865.18049941122	106607.65784668505	153136.39956754862	114520.49715351005	115817.16861638027	17972350.670964114
-63540.9880228737	-4129.268700728284	55602.20968422908	-42519.54250883922	-16469.255588971213	18844.920606728654	-5318.394794530973	-43452.009729969956	20683.38632574183	3006.988407347563	-1906796.1166143771
221432.99425565967	-134770.92303094035	-32175.270399020832	92547.78689245034	101962.28275670607	-76551.21348058798	176497.0562228403	130480.63101791068	-62362.8294241255	-55625.8256499148	9078104.34984207
1612.4787900472438	14330.630500000372	-51590.531313234	-15425.49844491987	-51536.13766178562	-35312.46077746032	-52119.82705653498	-16792.22565196247	-40651.18942378293	-56591.20348234727	-5335176.787704233
9262.758794892356	124286.25628583145	12342.918170364876	180509.56895201092	196377.2593422119	205084.65046848552	98603.08977353662	128663.47832257605	167661.73671125594	189255.05396887718	21865228.27950609
201338.7247526623	13653.533108273743	-36532.15513121087	248107.5140403087	238341.52824246167	101922.58048816491	239685.88188988608	255897.8558409369	102824.04857986214	121442.4923848932	27229778.128441945
-138978.01431926692	135203.9365974326	209940.75205025094	150987.34778526574	271192.0370793953	346902.51641672687	172722.40465962008	73860.14305822426	369544.16788585094	311694.9103365188	29776901.866631404
55405.777111590716	-86170.3070256258	3003.147916408217	-35348.66861105466	-12367.82205944545	-93378.7884309181	21830.237734832943	2901.0724021722313	-71007.60345457961	-66633.84396130726	-4246015.08190827
9767.03767483354	-126449.84069549656	-179310.64525345768	-296117.2737671125	-417373.74751166225	-343365.81196105597	-305709.6971047426	-222410.23065252765	-399285.39394292916	-341275.8211793395	-42650357.66403975
77982.86407550497	-37510.89949435645	156851.8985472554	183121.25113989643	295141.3210360875	181759.96730994238	287639.51656093716	147258.54694327113	237575.64604543772	172116.1611513081	29025300.01235343
51887.118044012204	49580.502102757084	161.903135694112	129625.16212686701	137130.1412985353	95549.44560629153	99489.59227127944	109629.59725628953	115845.56832269515	92113.44229590449	14992400.027871747
35147.990035220166	-197822.52493748104	4693.490206036962	-183382.25011994623	-187046.8901977906	-237239.80110433506	-56447.73706412078	-125815.34033349602	-233080.56682847894	-207600.12073152297	-22054313.927395433
82317.05839619145	7331.796718840389	-128996.08997410539	14310.965890166404	-89300.20632064086	-79732.10709971856	-47075.77210536074	40807.15330950252	-117523.64645888862	-84680.08553002571	-5229107.719349097
20886.35950047554	-195967.01238797756	-132818.60488984306	-323006.73886958323	-414031.54601886775	-421985.8240083806	-260009.61035216786	-242269.97827194943	-421615.33340020414	-368236.7009359998	-44844201.10351103
176297.9652537399	-50771.67691497139	-171517.99707034204	7236.811207303237	-66654.49429865096	-151030.49500905583	14052.334537341094	82995.54082650182	-187426.07423959835	-147421.90715823814	-5332118.397042997
-11122.606134870031	-90390.76414647898	-73552.99425897666	-181807.83325285488	-220801.8278471197	-208825.45201812618	-174069.04647475638	-135557.94564429825	-248685.6788277868	-185713.73363340652	-25287762.598593965
74365.17755401733	-20487.666386471723	3139.5865532776443	57578.22420969108	90185.00628243097	24977.892070189282	90833.56652856452	76923.45310128851	24742.58879546464	25311.79622529809	8429444.304917779
