X1	X2	X3	X4	X5	X6	target
322.7561296310796	931.8265301006967	626.0095456707736	10.485901437935663	45.56166308421591	22.925487298011504	309905.38934421516
666.4974508617453	636.5010199240655	651.6016640569834	28.278071687759955	67.93554595127816	95.93041244452252	329042.2855693259
877.2274583903362	140.91772316655144	509.28567117441537	59.73726647975188	0.08146173087548725	25.825760095285656	224404.40389435564
820.8811657653937	184.47050976940767	502.5607669625176	7.056963851700548	41.259899684642875	61.617348541314676	219689.51305167002
785.517886123002	149.36801845214188	467.74210326052935	42.11045930771687	44.67636154642759	11.24837547863783	206184.59228092857
259.40611665307597	921.6534710267924	589.8165447118503	95.88783191184578	1.4631179505223413	24.02579884224546	308798.7498018007
598.5194080419637	111.41430286841981	354.7472336144602	58.56463270904639	0.3098036578183194	26.517836728919065	154194.99704024056
472.2887155599567	848.2440111091939	658.4174254572041	17.13313963614842	79.39126527369453	31.597144219290275	328595.0399769131
389.2731251757898	978.9299656852556	683.9206549755967	20.81868690026193	70.34727721303311	88.05954928197636	357924.481358881
275.56026623241735	310.99906727165853	292.2137926515531	2.4368092659163176	55.72267622977745	38.385029519810864	130828.58822290893
653.8377575717891	528.0004214357923	591.8253053729964	75.52961527520513	65.33984054293003	10.415863441940187	286809.157334623
774.5528567854666	95.31703915375559	434.9673740874335	31.76876027471016	67.1280577997658	33.34840417694881	188386.13815674162
558.8480585832463	199.93263144313667	379.31380907392304	48.17163192525483	77.15913548429414	37.90825213338287	176429.8242902753
629.1384757163796	173.71586544346113	401.7745810576155	87.06158410031026	28.475108032345997	50.17669207840038	191684.5295142377
988.3652550719502	965.1578606504391	976.2904448376033	94.54995140145273	46.24797124352143	41.857379055602486	488564.6502420651
707.0422055416234	232.080679529033	469.2386523340128	76.07161490190722	20.63824646216421	43.68121160678018	220647.63975563372
340.4813728670752	91.90672280017661	216.89765170170466	70.7771348908744	75.6262710987613	68.20034841676626	105715.97832301672
345.12855188295066	649.7708826038701	496.4393874558138	1.2582470101539123	35.908527059202264	96.19984623174334	249403.14405135476
433.42251959133154	998.4010312080275	717.5181224392098	61.541893040797454	97.16211996875278	55.809204036714945	377145.55135960196
103.9402834868586	318.4933211461465	212.11771807828788	69.92019292459442	6.367133306578854	86.59630648429902	115027.78462374349
706.2015175511993	956.9614820814934	831.0858721425357	44.7070317932015	4.141871205337444	47.75215777425167	413394.78306670394
631.9279763945852	622.4258402909088	626.6162834583719	58.150972672097936	89.5925315038538	55.5436977712262	316227.87318173226
278.76950335092135	314.71527455899553	295.6653762541096	11.30253020535622	34.67253538834265	34.37314177077291	132244.88555182278
939.4003815709451	550.6018716641531	745.6476245831451	34.692675549653615	41.89140682959614	0.6401421857296974	343483.477072694
296.37440210767215	404.7075465351969	351.35340922225845	87.81547155606046	36.82516321994758	85.90002829433705	182257.88492339026
424.4475174874993	804.2207858099497	614.0567342172949	27.413731364285322	50.31225771668012	17.940908419162316	304899.5647799444
782.3325107031412	216.0525584446213	499.9721784262428	1.2371182866931951	10.485116433681728	31.37691915878138	220416.32769440842
202.3006902194202	109.78246702430337	154.8275140987892	24.81669013941633	93.0152772643822	18.48296236530995	64218.42730551691
949.1240680930338	342.90124086588975	648.4792424888033	29.30318295922969	94.74043159357454	39.196982374109936	296403.93715078675
380.26514737955637	334.6592724456282	358.189323675931	92.9377109874379	71.62007785535768	77.58605753793967	189719.8494875437
969.0783791725114	258.8017687791676	611.8813932896342	37.29589419578188	41.114445285050394	71.003336580513	284282.8821821855
570.7872322040269	298.26628410142604	436.38964505227125	51.688688692035676	35.582156435111386	34.31940674672907	203024.86340640378
428.03666837720624	31.147463112645802	229.26505808227412	55.348695121371996	0.3508504671443369	50.15470739436155	93041.1202001098
245.72457119735796	266.66812096967186	255.90886191361005	96.70335085917307	71.89165267317058	68.71728556220472	139298.97953209636
312.20980472724057	333.64334257986826	322.41017616889366	86.17208459819216	27.014827370994364	66.09729329453418	162804.13000367946
231.5345686650449	303.94815836060775	266.2287347386988	84.2992354546995	17.602520720120364	30.385314887494165	135594.32298844005
673.0780875769901	111.67467444775737	390.9319954978755	17.34295200206755	76.70766575358778	58.36579926254195	173415.49721000827
545.1887074221314	187.6541762517983	365.6753208243798	92.87618382249465	47.11088641755524	99.6554061393389	184017.18137213477
35.29874180288569	264.3556164007831	149.25716760326014	36.0279992361924	29.5426306844221	84.73008641294213	77721.75108968014
598.8224656043856	434.36668567374574	516.7569755455852	71.51231927693746	53.98434359818509	38.33835107273551	254830.2202148171
620.2315695290906	711.8155619624044	666.7465462588453	56.46789414600971	88.84440717588029	51.41854949159421	334149.8088768079
763.6968162978554	401.75574125844895	582.3118990124447	68.74888619943076	19.9719517008784	75.67288137117448	279729.43792437814
799.5483119671895	558.3544545318528	679.550515350896	12.661629955990605	53.61671653581159	24.35939560572128	317284.5991813804
900.7436800699469	339.25646758842777	619.4330859153447	80.2619852451031	11.61351880995899	18.729704771130606	289848.3811315906
498.1777597657622	17.26424897090329	259.1906482549912	77.20835424443078	11.696038184614832	50.25002450183943	114845.97490367322
333.48811857869504	813.5189667650595	574.3930136183291	40.73603536836341	43.52238947764428	84.89920452379168	302382.8683298712
304.4237954261463	243.89780280589054	273.2364356759543	13.85320052606267	16.65752834613481	47.00649216917906	121402.59170214312
77.99783935719483	858.9884989951339	468.9292202509403	62.916973123503126	19.272205036038194	7.054700436853134	246821.4955291632
974.87688563949	337.6389107883696	654.3593718037073	78.77189431349656	50.59728886850095	48.80655760578936	307691.8165406864
601.4338130617665	521.0551665767937	560.2534724831745	12.630538044061412	42.52589186028485	1.2092694806008164	252664.081408889
388.7675793559945	33.30488143679398	209.81375117107666	37.712694285185265	1.3092495698847184	17.747223826095038	80969.87130017632
115.4713266722882	931.18670565767	525.7739974656455	9.72379690955817	29.534220226890675	42.81021157544007	270324.81576166034
860.8983569900885	651.408376681559	755.7200446164671	5.984603858624693	41.21437257307217	69.10254866870436	363390.31043463596
236.8626451551745	26.102423376268835	131.6160187611362	24.1697335797442	73.65546420021913	83.79992223757426	55016.72611520994
15.514305547515082	496.62385182254496	255.99056698026828	63.85768201156948	87.33152288693672	17.62985066483953	139446.36440758305
541.9435282807173	682.0192702020017	611.5908169287109	73.77858893529982	24.49811033917795	83.29165197810076	311436.79946811707
800.3024238820059	650.5776104728506	725.1989582435963	58.42472908539522	24.812502904226886	79.35842504171187	359629.10050180164
62.17507364154276	569.3403951013103	316.15821989666796	34.42458994702399	57.80727879724849	72.88146973812732	175758.31125361458
432.9030417762793	45.35162261109014	238.1743639343523	38.65392921383477	21.68611327960016	92.56145840098307	110776.58316407334
697.5792518177207	607.7851385059015	653.8646717282608	23.250642240673336	37.36776701723821	8.929112296506403	308823.37245312735
481.2837410587254	588.8546874906257	537.5442789138449	12.522593293323359	35.423972414653534	80.16887159973261	260361.82958002485
896.4377434793042	354.4225251423633	624.1336959352487	42.04553325247245	32.94498733700089	53.80148106865668	291938.2423792333
701.3040573642858	776.2642591338855	737.4853433908212	60.79091163091758	76.21981054933089	44.87352943628756	370076.37094702036
802.6845489385425	693.3528058179993	748.7362078946716	40.83432435051585	3.4981278056653076	3.7038107994374125	353145.51417202933
176.02034968317074	442.02932683554354	306.23754933400136	43.439527607029135	89.78697888273601	20.50842246663046	156540.45742594646
